# s	p(s)	error
1.000000000000000000e+00 1.337145040984435429e+00 4.134401749501810663e-02
1.804721766827170226e+00 1.990411613394631185e-01 1.187380020645984781e-02
2.424462017082328114e+00 7.434479384772713084e-02 6.260961096015772373e-03
3.257020655659783159e+00 3.375396314882460336e-02 3.639783452944421287e-03
4.375479375074184496e+00 2.015906026645590890e-02 2.426865667584728221e-03
5.878016072274911963e+00 2.370514205446172876e-02 2.270540815466477041e-03
7.896522868499724623e+00 2.331167223032739114e-02 1.942639352527282667e-03
1.060818355139448244e+01 1.084546849950292560e-02 1.143212758334599113e-03
1.425102670302997687e+01 6.279119085300919646e-03 7.504982772169267648e-04
1.914481976169957633e+01 4.206647301095627588e-03 5.299877434314322934e-04
2.571913809059344302e+01 2.087563590372181008e-03 3.221180552533196959e-04
3.455107294592217926e+01 1.183955210999386573e-03 2.092956895797039611e-04
4.641588833612777165e+01 8.813129367192272306e-04 1.557955884753990476e-04
6.235507341273912374e+01 3.690179940357157947e-04 8.697837532083720058e-05
8.376776400682915380e+01 2.441686449730803257e-04 6.104216124327008143e-05
1.125335582600764610e+02 1.363157471394148149e-04 3.935096665286305498e-05
1.511775070615661605e+02 2.536768923275078388e-05 1.464604220724743732e-05
2.030917620904734804e+02 3.776641630999653720e-05 1.541807489550264197e-05
3.665241237079625876e+02 1.743870671377440294e-05 7.798826730336306766e-06
4.923882631706736674e+02 1.038482380665650838e-05 5.192411903328254192e-06
6.614740641230146139e+02 3.865129137203881447e-06 2.733059023078573998e-06
1.193776641714435755e+03 2.141675912735873893e-06 1.514393560999424968e-06
1.603718743751329384e+03 2.391332041894779300e-06 1.380636198109728439e-06
