# s	p(s)	error
1.000000000000000000e+00 1.234620164296272415e+00 3.795688218971928624e-02
1.811609194200414219e+00 1.777838324621366095e-01 1.070132916790589132e-02
2.438354098268828540e+00 7.800788950434421609e-02 6.110049463578350395e-03
3.281927872511474220e+00 4.586784920966838902e-02 4.038438940785957915e-03
4.417344703140069662e+00 2.113374168164712519e-02 2.362824150954184396e-03
5.945570708544391181e+00 3.964656074067107738e-02 2.789522279413655416e-03
8.002502278161049531e+00 1.224901531564792992e-02 1.336477139824524766e-03
1.077105056036769071e+01 1.083402001408018296e-02 1.083402001408018253e-03
1.449740670372631612e+01 6.278443323569382097e-03 7.108937185456077647e-04
1.951293422635963282e+01 3.767607622395086498e-03 4.746739431680354802e-04
2.626363527653332852e+01 2.710333258520969055e-03 3.470226139993840496e-04
3.534981105030105653e+01 1.353456985748349977e-03 2.113744690187333150e-04
4.757944314009409226e+01 8.338871091877417003e-04 1.430104593942744672e-04
6.404004271197280218e+01 5.466600539378286237e-04 9.980601427624651207e-05
8.619535664753031767e+01 2.572275184841637608e-04 5.901203992474791200e-05
1.160155301739971492e+02 1.508769263503069110e-04 3.895625487211344293e-05
1.561523006000496423e+02 9.714996830905023924e-05 2.694455324215248024e-05
2.101748011332487067e+02 6.662669932712437582e-05 1.923347139586575942e-05
2.828869434625969461e+02 1.237530893953636524e-05 7.144887947546102881e-06
3.807546021222372019e+02 1.532401403597872660e-05 6.853107414521867669e-06
5.124805876960931528e+02 4.554076003865866334e-06 3.220218024372487660e-06
6.897785379387657940e+02 5.075271449836808848e-06 2.930209337773703831e-06
1.249609141291986816e+03 1.867684438080246430e-06 1.320652331283128699e-06
