# s	p(s)	error
1.000000000000000000e+00 1.290905085251949025e+00 3.885167748520337166e-02
1.811609194200414219e+00 1.671708251683441393e-01 1.038748965170815247e-02
2.438354098268828540e+00 8.008384846347192665e-02 6.197074249177781172e-03
3.281927872511474220e+00 4.311035273065835088e-02 3.919122975514395535e-03
4.417344703140069662e+00 2.117648792291259088e-02 2.367603326016793665e-03
5.945570708544391181e+00 3.835008238039355061e-02 2.746306441323740147e-03
8.002502278161049531e+00 1.052039214176834873e-02 1.239840104031011102e-03
1.077105056036769071e+01 1.237576417287999074e-02 1.159096513180045852e-03
1.449740670372631612e+01 6.049175423388630096e-03 6.984986118137387562e-04
1.951293422635963282e+01 3.955000958830287051e-03 4.868269648471105636e-04
2.626363527653332852e+01 2.137035009185560969e-03 3.084544344552345358e-04
3.534981105030105653e+01 1.124649147779565629e-03 1.928757376259238412e-04
4.757944314009409226e+01 6.389681801578733864e-04 1.253119699688410259e-04
6.404004271197280218e+01 4.929891821373790645e-04 9.487581233819641360e-05
8.619535664753031767e+01 2.170507795214694996e-04 5.426269488036737491e-05
1.160155301739971492e+02 1.814185177522864957e-04 4.276075471181794703e-05
1.561523006000496423e+02 8.985827912678022130e-05 2.593985082138154581e-05
2.101748011332487067e+02 3.894418620661440288e-05 1.471951881635622724e-05
2.828869434625969461e+02 4.546791298213961343e-05 1.370909157838966936e-05
3.807546021222372019e+02 2.456801473599954616e-05 8.686104910058152162e-06
5.124805876960931528e+02 4.563287322643912290e-06 3.226731410344114939e-06
6.897785379387657940e+02 5.085536966523371813e-06 2.936136136596061682e-06
9.284145445194744752e+02 2.518913757587774762e-06 1.781140999214402830e-06
1.249609141291986816e+03 1.871462116959858586e-06 1.323323553636047725e-06
2.263803409521446611e+03 1.033038539962729216e-06 7.304685568346960234e-07
