# mu	p(mu)	err
-1.542322073064971619e+03 2.437870450420645716e-07 1.723834727146741569e-07
-1.218620945301906659e+03 2.437870450420645716e-07 1.723834727146741569e-07
-1.056770381420374179e+03 6.094676126051605556e-07 2.725622023739293060e-07
-8.949198175388414711e+02 1.097041702689292028e-06 3.656805675630973604e-07
-7.330692536573092184e+02 1.706509315294449513e-06 4.560837989407155900e-07
-5.712186897757765109e+02 2.559763972941681470e-06 5.585862936774356436e-07
-4.093681258942442582e+02 1.157988463949805087e-05 1.188071095976840083e-06
-2.475175620127115508e+02 8.739765564758001412e-05 3.263925260627715725e-06
-8.566699813117884332e+01 5.341496050394163933e-03 2.551653912886163837e-05
7.618356575035340938e+01 7.078356852796334692e-04 9.288734308011141916e-06
2.380341296318861168e+02 1.572426440521318538e-05 1.384444284687369517e-06
3.998846935134183695e+02 3.778699198151995169e-06 6.786744107524212576e-07
5.617352573949510770e+02 1.340828747731356970e-06 4.042750785770004885e-07
7.235858212764833297e+02 8.532546576472247566e-07 3.224999470203018997e-07
1.047286949039548745e+03 6.094676126051622496e-07 2.725622023739301001e-07
1.209137512921080997e+03 2.437870450420648893e-07 1.723834727146743686e-07
1.370988076802613250e+03 3.656805675630953487e-07 2.111257741199682490e-07
1.532838640684146412e+03 2.437870450420648893e-07 1.723834727146743686e-07
