# s	p(s)	error
1.000000000000000000e+00 1.188596561629035930e+00 3.762436673567926687e-02
1.811609194200414219e+00 2.136597781716431665e-01 1.185171208772493878e-02
2.438354098268828540e+00 7.375374907455076179e-02 6.001994978797348806e-03
3.281927872511474220e+00 4.463545924422238770e-02 4.024643822995106583e-03
4.417344703140069662e+00 2.453488520413593318e-02 2.571954813020864601e-03
5.945570708544391181e+00 3.665738405948657658e-02 2.709791803432356691e-03
8.002502278161049531e+00 1.160840962326149112e-02 1.314393561936210309e-03
1.077105056036769071e+01 1.260522827991732153e-02 1.180587795871888444e-03
1.449740670372631612e+01 6.325637944180663615e-03 7.208733465937874375e-04
1.951293422635963282e+01 4.150402924021025577e-03 5.033102836650317621e-04
2.626363527653332852e+01 2.720823312065671299e-03 3.512567791867749834e-04
3.534981105030105653e+01 1.313957864213048925e-03 2.104016469741109023e-04
4.757944314009409226e+01 7.509410199440254676e-04 1.371024453264265352e-04
6.404004271197280218e+01 3.719480713099852982e-04 8.317011715490663050e-05
8.619535664753031767e+01 2.210752068302730081e-04 5.526880170756825203e-05
1.160155301739971492e+02 8.212545454079609223e-05 2.903573290691222847e-05
1.561523006000496423e+02 1.067784412862110230e-04 2.853773882762564721e-05
2.101748011332487067e+02 4.533287576796788928e-05 1.602759193310870391e-05
2.828869434625969461e+02 2.526051935989417059e-05 1.031256384490611083e-05
5.124805876960931528e+02 4.647897099948805399e-06 3.286559557631088406e-06
6.897785379387657940e+02 8.633049980253932652e-06 3.860817321800202184e-06
9.284145445194744752e+02 6.414044920433641290e-06 2.868448090565370027e-06
1.249609141291986816e+03 1.906161661773700230e-06 1.347859837078001509e-06
