# mu	p(mu)	err
-6.036428720560754755e+02 1.846715675277717159e-06 9.233578376388585794e-07
-5.181785610410363461e+02 1.846715675277712288e-06 9.233578376388561442e-07
-4.754464055335166677e+02 4.155110269374863872e-06 1.385036756458288028e-06
-4.327142500259971030e+02 3.693431350555429659e-06 1.305825176912366410e-06
-3.899820945184774814e+02 1.015693621402743071e-05 2.165466076808889817e-06
-3.472499390109578599e+02 1.477372540222171864e-05 2.611650353824732820e-06
-3.045177835034382383e+02 3.277920323617943780e-05 3.890175717090635429e-06
-2.617856279959186168e+02 4.801460755722064316e-05 4.708219632149378645e-06
-2.190534724883990521e+02 8.771899457569155519e-05 6.363804724819316910e-06
-1.763213169808794873e+02 1.745146313137437846e-04 8.976064076370017069e-06
-1.335891614733598090e+02 3.942737966717926065e-04 1.349177157256469140e-05
-9.085700596584024424e+01 1.042009319775449167e-03 2.193339317464803605e-05
-4.812485045832056585e+01 2.909038867481224082e-03 3.664753633114276315e-05
-5.392694950801001141e+00 6.304687315398126678e-03 5.395128564981169174e-05
3.733946055671856357e+01 6.817150915287675632e-03 5.610111285882739664e-05
8.007161606423824196e+01 3.649571853267588421e-03 4.104790356851858562e-05
1.228037715717578067e+02 1.262691842971135851e-03 2.414452743097335818e-05
1.655359270792774851e+02 4.178194215315835023e-04 1.388878752067511613e-05
2.082680825867970498e+02 1.288084183506207783e-04 7.711558293818139174e-06
2.510002380943166145e+02 5.216971782659536643e-05 4.907714225716202645e-06
2.937323936018362929e+02 2.216058810333266604e-05 3.198605376714883295e-06
3.364645491093557439e+02 1.108029405166624493e-05 2.261755552214827682e-06
3.791967046168755360e+02 3.693431350555434317e-06 1.305825176912368104e-06
4.219288601243951007e+02 2.308394594097146501e-06 1.032345446258850887e-06
4.646610156319146654e+02 1.385036756458288028e-06 7.996513441787188121e-07
5.073931711394342301e+02 9.233578376388585794e-07 6.529125884561840519e-07
