# s	p(s)	error
1.000000000000000000e+00 1.267357322057752089e+00 3.838714642691328643e-02
1.811609194200414219e+00 1.963945766155193451e-01 1.122713067307454064e-02
2.438354098268828540e+00 8.154022707206137754e-02 6.235537011236402631e-03
3.281927872511474220e+00 3.932480039118503579e-02 3.732544872266427890e-03
4.417344703140069662e+00 2.500546271026142867e-02 2.565506342460079341e-03
5.945570708544391181e+00 3.598295742425737520e-02 2.652698815435442902e-03
8.002502278161049531e+00 1.220467052971034583e-02 1.331638727009391713e-03
1.077105056036769071e+01 1.014711002428962845e-02 1.046594486717790286e-03
1.449740670372631612e+01 5.774504899739350480e-03 6.805319287667732945e-04
1.951293422635963282e+01 3.456033895714493744e-03 4.537994826885605182e-04
2.626363527653332852e+01 2.080729380423833839e-03 3.035055733849419319e-04
3.534981105030105653e+01 1.414340374477979266e-03 2.156848850715725404e-04
4.757944314009409226e+01 8.553055100448543309e-04 1.445730181814305090e-04
6.404004271197280218e+01 1.997163648383482905e-04 6.021674969659359018e-05
8.619535664753031767e+01 2.562962845073506624e-04 5.879840019855213531e-05
1.160155301739971492e+02 2.004409474763798498e-04 4.481995840316502265e-05
1.561523006000496423e+02 6.701417920396239840e-05 2.233805973465413167e-05
2.101748011332487067e+02 3.872487059644038818e-05 1.463662530733410894e-05
2.828869434625969461e+02 3.699152080840495958e-05 1.233050693613498709e-05
3.807546021222372019e+02 2.137595167898914838e-05 8.079350311419839455e-06
5.124805876960931528e+02 6.806383504571048487e-06 3.929667348571923817e-06
6.897785379387657940e+02 6.742530105253835097e-06 3.371265052626917549e-06
9.284145445194744752e+02 2.504728402557111605e-06 1.771110438478682071e-06
1.249609141291986816e+03 2.791384364315026482e-06 1.611606514148992960e-06
