# s	p(s)	error
1.000000000000000000e+00 1.245465900544808324e+00 3.723203706395857016e-02
1.811609194200414219e+00 2.002879580687306760e-01 1.109292403481391270e-02
2.438354098268828540e+00 8.033737711800041648e-02 6.055657648674791713e-03
3.281927872511474220e+00 3.798312960733775390e-02 3.589068391319647205e-03
4.417344703140069662e+00 2.444061888769576835e-02 2.481568866111419965e-03
5.945570708544391181e+00 3.818900771786756798e-02 2.673765346806095382e-03
8.002502278161049531e+00 1.363019359247974807e-02 1.376857474018265606e-03
1.077105056036769071e+01 9.300069625486696509e-03 9.803134138229028290e-04
1.449740670372631612e+01 6.832842954942295807e-03 7.242799046655225975e-04
1.951293422635963282e+01 4.049836806374613150e-03 4.806272040483762498e-04
2.626363527653332852e+01 2.246067407613395756e-03 3.085210857765460454e-04
3.534981105030105653e+01 9.130880439649991182e-04 1.695561931095033103e-04
4.757944314009409226e+01 7.251771212620798310e-04 1.302456558871830229e-04
6.404004271197280218e+01 3.128402665238355466e-04 7.373715796240367130e-05
8.619535664753031767e+01 2.582544893035582535e-04 5.774745935772485317e-05
1.160155301739971492e+02 1.439053317557605570e-04 3.715619688803426570e-05
1.561523006000496423e+02 6.414988428996940017e-05 2.138329476332313339e-05
2.101748011332487067e+02 7.413941340219545417e-05 1.981459170052939724e-05
2.828869434625969461e+02 2.360696206640860840e-05 9.637501906656578839e-06
3.807546021222372019e+02 2.338549573638462809e-05 8.268021308303331898e-06
5.124805876960931528e+02 4.343645075693395930e-06 3.071420888090354595e-06
6.897785379387657940e+02 8.067929265335500475e-06 3.608087654990023250e-06
9.284145445194744752e+02 4.795344481137450108e-06 2.397672240568725054e-06
