# mu	p(mu)	err
-1.427778038318881954e+03 8.548685228436328675e-07 6.044833295256597295e-07
-1.381622320038577527e+03 8.548685228436328675e-07 6.044833295256597295e-07
-1.196999446917359819e+03 8.548685228436328675e-07 6.044833295256597295e-07
-1.150843728637055392e+03 1.709737045687265735e-06 8.548685228436328675e-07
-9.200651372355332569e+02 8.548685228436328675e-07 6.044833295256597295e-07
-7.815979823946204306e+02 8.548685228436328675e-07 6.044833295256597295e-07
-6.892865458340115765e+02 1.709737045687265735e-06 8.548685228436328675e-07
-5.969751092734027225e+02 1.709737045687265735e-06 8.548685228436328675e-07
-5.508193909930982954e+02 1.709737045687265735e-06 8.548685228436328675e-07
-5.046636727127938684e+02 2.137171307109082010e-06 9.557720644515974266e-07
-4.585079544324894414e+02 1.282302784265449248e-06 7.403378576782637823e-07
-4.123522361521850144e+02 4.274342614218164020e-06 1.351665816084780794e-06
-3.661965178718805873e+02 5.556645398483613480e-06 1.541136146446438446e-06
-3.200407995915761603e+02 8.548685228436328040e-06 1.911544128903194853e-06
-2.738850813112717333e+02 1.239559358123267642e-05 2.301803941972295495e-06
-2.277293630309673063e+02 2.008941028682537149e-05 2.930341660685498318e-06
-1.815736447506628792e+02 5.214697989346211960e-05 4.721165728518805970e-06
-1.354179264703589070e+02 1.171169876295776970e-04 7.075295973130491722e-06
-8.926220819005447993e+01 3.705855046527148432e-04 1.258574358053048462e-05
-4.310648990975005290e+01 1.987569315611446060e-03 2.914713060393841779e-05
3.049228370554374123e+00 1.078459384993385103e-02 6.789480765847076701e-05
4.920494665085880115e+01 7.280487774797798385e-03 5.578467455145060569e-05
9.536066493116322818e+01 7.928905549374695456e-04 1.840947008303149066e-05
1.415163832114676552e+02 1.218187645052176818e-04 7.215920844466484373e-06
1.876721014917720822e+02 3.932395205080711000e-05 4.099805410141274132e-06
2.338278197720765093e+02 1.966197602540355500e-05 2.899000207056189746e-06
2.799835380523809363e+02 9.403553751279961014e-06 2.004844396061375540e-06
3.261392563326853633e+02 3.846908352796347533e-06 1.282302784265449248e-06
3.722949746129897903e+02 5.129211137061796993e-06 1.480675715356527565e-06
4.184506928932942174e+02 2.564605568530898497e-06 1.046995839066842902e-06
4.646064111735986444e+02 1.709737045687265735e-06 8.548685228436328675e-07
5.107621294539030714e+02 1.282302784265449248e-06 7.403378576782637823e-07
6.953850025751207795e+02 1.282302784265449248e-06 7.403378576782637823e-07
7.415407208554252065e+02 1.709737045687265735e-06 8.548685228436328675e-07
9.261635939766429146e+02 8.548685228436497023e-07 6.044833295256716939e-07
