# s	p(s)	error
1.000000000000000000e+00 1.293374361940748951e+00 3.948429489624364491e-02
1.811609194200414219e+00 1.776524785952759700e-01 1.087215512766529120e-02
2.438354098268828540e+00 7.810607941115853270e-02 6.213786041395518746e-03
3.281927872511474220e+00 4.260430477953992129e-02 3.955710391917426766e-03
4.417344703140069662e+00 2.374009694877644502e-02 2.545205551704771314e-03
5.945570708544391181e+00 2.959946308263852049e-02 2.449668994666003539e-03
8.002502278161049531e+00 1.189942046949806105e-02 1.338789399826373567e-03
1.077105056036769071e+01 1.208621225223800721e-02 1.162996316218761154e-03
1.449740670372631612e+01 6.568425744135217119e-03 7.390056332857548264e-04
1.951293422635963282e+01 3.706407752759295540e-03 4.784951833563602652e-04
2.626363527653332852e+01 2.432459156618844293e-03 3.341239615353169433e-04
3.534981105030105653e+01 1.739032126758394310e-03 2.435132052584652786e-04
4.757944314009409226e+01 9.120269501605419602e-04 1.520044916934236510e-04
6.404004271197280218e+01 3.199792634315821787e-04 7.760637065504422984e-05
8.619535664753031767e+01 2.377330577202417083e-04 5.765873574597744412e-05
1.160155301739971492e+02 1.142881182170367600e-04 3.445916419288115742e-05
1.561523006000496423e+02 3.087707339469012200e-05 1.543853669734506100e-05
2.101748011332487067e+02 6.882165731162931779e-05 1.986710118747268174e-05
2.828869434625969461e+02 2.982700607487087253e-05 1.127354863253158851e-05
3.807546021222372019e+02 1.266308015583629770e-05 6.331540077918148852e-06
5.124805876960931528e+02 4.704106030682131355e-06 3.326305273715868403e-06
6.897785379387657940e+02 1.048494360404151517e-05 4.280460301959963425e-06
