# mu	p(mu)	err
-1.063711388313274028e+03 1.848982309063523966e-06 1.067510433864681505e-06
-9.356720755075552916e+02 1.232654872709015977e-06 8.716186193551857290e-07
-9.036622473061256642e+02 1.232654872709015977e-06 8.716186193551857290e-07
-8.076327627018367821e+02 1.848982309063523966e-06 1.067510433864681505e-06
-7.436131062989775273e+02 1.232654872709015977e-06 8.716186193551857290e-07
-6.795934498961182726e+02 1.848982309063523966e-06 1.067510433864681505e-06
-6.475836216946886452e+02 1.848982309063523966e-06 1.067510433864681505e-06
-6.155737934932590179e+02 2.465309745418031954e-06 1.232654872709015977e-06
-5.835639652918293905e+02 1.232654872708998401e-06 8.716186193551732353e-07
-5.515541370903993084e+02 4.314292054481555708e-06 1.630649122780017393e-06
-5.195443088889696810e+02 1.848982309063523966e-06 1.067510433864681505e-06
-4.875344806875400536e+02 3.081637181772540155e-06 1.378150044086855013e-06
-4.555246524861104263e+02 2.465309745418031954e-06 1.232654872709015977e-06
-4.235148242846807989e+02 2.465309745418031954e-06 1.232654872709015977e-06
-3.915049960832511715e+02 5.546946927190571262e-06 1.848982309063523754e-06
-3.594951678818215441e+02 9.244911545317619617e-06 2.387025896811721093e-06
-3.274853396803919168e+02 8.012256672608603216e-06 2.222200174251446894e-06
-2.954755114789622894e+02 1.540818590886270162e-05 3.081637181772540155e-06
-2.634656832775326620e+02 1.972247796334425563e-05 3.486474477420742916e-06
-2.314558550761030347e+02 2.773473463595285885e-05 4.134450132260565039e-06
-1.994460268746734073e+02 4.252659310846104550e-05 5.119600190193476009e-06
-1.674361986732437799e+02 5.238783209013317670e-05 5.682258199719738599e-06
-1.354263704718141526e+02 9.121646058046718655e-05 7.497946872503924906e-06
-1.034165422703845252e+02 1.996900893788577567e-04 1.109389385438098667e-05
-7.140671406895444306e+01 4.986088960107970189e-04 1.753015523667391819e-05
-3.939688586752481569e+01 1.561157396285968750e-03 3.101909308472460274e-05
-7.387057666095188324e+00 5.986388389311336246e-03 6.074187525098849347e-05
2.462277053533443905e+01 1.374779979532365567e-02 9.204969420572160668e-05
5.663259873676406642e+01 7.073589987040688684e-03 6.602762741864730647e-05
8.864242693819369379e+01 1.326336643034901159e-03 2.859121653488610912e-05
1.206522551396233212e+02 2.958371694501638277e-04 1.350305758802774312e-05
1.526620833410529485e+02 1.023103544348483206e-04 7.940823537980875585e-06
1.846719115424825759e+02 4.807354003565162607e-05 5.443256533239910034e-06
2.166817397439122033e+02 2.835106207230736705e-05 4.180136051009909885e-06
2.486915679453418306e+02 1.602451334521720643e-05 3.142665624734251170e-06
2.807013961467714580e+02 1.109389385438114252e-05 2.614855858065557293e-06
3.127112243482010854e+02 6.163274363545080309e-06 1.948998483332709458e-06
3.447210525496307127e+02 6.163274363545080309e-06 1.948998483332709458e-06
3.767308807510603401e+02 6.163274363545080309e-06 1.948998483332709458e-06
4.087407089524899675e+02 3.697964618127047932e-06 1.509687733546219569e-06
4.407505371539195949e+02 4.930619490835993605e-06 1.743237238710346471e-06
4.727603653553496770e+02 2.465309745418031954e-06 1.232654872709015977e-06
5.047701935567793043e+02 1.232654872709015977e-06 8.716186193551857290e-07
6.648193345639274412e+02 1.848982309063523966e-06 1.067510433864681505e-06
7.928586473696459507e+02 1.232654872709015977e-06 8.716186193551857290e-07
