# s	p(s)	error
1.000000000000000000e+00 1.322938391986172135e+00 4.196105779432006411e-02
1.804721766827170226e+00 1.858418499383353573e-01 1.170693614583380102e-02
2.424462017082328114e+00 7.575598290205404206e-02 6.448777518942160232e-03
3.257020655659783159e+00 3.800280658204948508e-02 3.940707468976877188e-03
4.375479375074184496e+00 2.311751706151457531e-02 2.651761070966299118e-03
5.878016072274911963e+00 2.513306446173072320e-02 2.385524909161469611e-03
7.896522868499724623e+00 2.224801503456519738e-02 1.936441153442116769e-03
1.060818355139448244e+01 9.660574078934645176e-03 1.100924590966428007e-03
1.425102670302997687e+01 5.977052296188244997e-03 7.471315370235306246e-04
1.914481976169957633e+01 4.796793738434845973e-03 5.774661062779549731e-04
2.571913809059344302e+01 2.328677457659226405e-03 3.471387395331611996e-04
3.455107294592217926e+01 1.463778263324824183e-03 2.374561900968725537e-04
4.641588833612777165e+01 6.308255132629797578e-04 1.344924513230629057e-04
6.235507341273912374e+01 3.841969791651557008e-04 9.055609642635610850e-05
8.376776400682915380e+01 3.495416993678842764e-04 7.452254070139034778e-05
1.125335582600764610e+02 9.461525654588266981e-05 3.345154475364925568e-05
1.511775070615661605e+02 5.282229988318673395e-05 2.156461362568049605e-05
2.030917620904734804e+02 3.931987950373497145e-05 1.605227358864489101e-05
2.728333376486766610e+02 2.439078646088297501e-05 1.090789131024316899e-05
3.665241237079625876e+02 7.262408390123965246e-06 5.135298220402733343e-06
2.154434690031882383e+03 1.853280503360362763e-06 1.069991997498990715e-06
