# s	p(s)	error
1.000000000000000000e+00 1.208837682656926038e+00 3.671582984830385615e-02
1.811609194200414219e+00 1.803606582566658900e-01 1.053678216139291093e-02
2.438354098268828540e+00 8.415109204256598918e-02 6.203700811663363616e-03
3.281927872511474220e+00 3.975534594101345215e-02 3.675383032413671088e-03
4.417344703140069662e+00 2.347796039509024435e-02 2.434551082050263361e-03
5.945570708544391181e+00 3.920048544172517052e-02 2.711554277061279002e-03
8.002502278161049531e+00 1.198426357919033479e-02 1.292296376545058441e-03
1.077105056036769071e+01 1.200987900727502715e-02 1.115089271860706137e-03
1.449740670372631612e+01 7.922926181077774577e-03 7.806691134950343369e-04
1.951293422635963282e+01 4.000499005775304089e-03 4.781510863316441005e-04
2.626363527653332852e+01 2.505162374772502976e-03 3.261443614017667486e-04
3.534981105030105653e+01 1.545780024194844116e-03 2.208257177421205802e-04
4.757944314009409226e+01 5.625104491988116174e-04 1.148219646267372698e-04
6.404004271197280218e+01 5.224062321003091315e-04 9.537789250087290796e-05
8.619535664753031767e+01 2.328773988615766473e-04 5.488972930670174988e-05
1.160155301739971492e+02 2.018560976842570726e-04 4.404861176792896770e-05
1.561523006000496423e+02 2.856605787055050517e-05 1.428302893527525258e-05
2.101748011332487067e+02 4.244710242625697184e-05 1.500731698366312914e-05
2.828869434625969461e+02 1.576833345845245568e-05 7.884166729226227839e-06
3.807546021222372019e+02 2.050178081557369576e-05 7.748944781708995549e-06
5.124805876960931528e+02 4.352024020669656943e-06 3.077345696902257711e-06
6.897785379387657940e+02 4.850095440295438238e-06 2.800203908049947927e-06
9.284145445194744752e+02 3.603446069882511158e-06 2.080450558456966900e-06
1.249609141291986816e+03 1.784820352285791004e-06 1.262058574301045490e-06
4.101127070551299767e+03 5.438328999351127280e-07 3.845479313764633149e-07
