# mu	p(mu)	err
-9.528413431535515201e+02 1.889325155940500643e-06 1.335954629631859320e-06
-9.110729153284012227e+02 1.889325155940490478e-06 1.335954629631852120e-06
-7.857676318529502169e+02 1.889325155940490478e-06 1.335954629631852120e-06
-5.560412788146234107e+02 2.833987733910735506e-06 1.636203581053460769e-06
-5.351570649020482051e+02 2.833987733910735506e-06 1.636203581053460769e-06
-5.142728509894729996e+02 3.778650311880980956e-06 1.889325155940490478e-06
-4.933886370768977940e+02 5.667975467821471011e-06 2.313941295129230088e-06
-4.725044231643225885e+02 1.889325155940490478e-06 1.335954629631852120e-06
-4.516202092517473830e+02 3.778650311881022038e-06 1.889325155940511019e-06
-4.307359953391724048e+02 1.889325155940490478e-06 1.335954629631852120e-06
-4.098517814265971992e+02 4.723312889851225560e-06 2.112329740141663269e-06
-3.889675675140219937e+02 6.612638045791715615e-06 2.499342254178431841e-06
-3.680833536014467882e+02 6.612638045791715615e-06 2.499342254178431841e-06
-3.471991396888715826e+02 8.501963201732205670e-06 2.833987733910735082e-06
-3.263149257762963771e+02 7.557300623762044075e-06 2.671909259263733039e-06
-3.054307118637213989e+02 1.039128835767269488e-05 3.133091324617155396e-06
-2.845464979511461934e+02 1.322527609158343123e-05 3.534603712871282149e-06
-2.636622840385709878e+02 2.078257671534538975e-05 4.430860243427066488e-06
-2.427780701259957823e+02 2.550588960519662040e-05 4.908610743160381884e-06
-2.218938562134205768e+02 2.833987733910735336e-05 5.174130031852860034e-06
-2.010096423008453712e+02 4.062049085272054422e-05 6.194566781248528404e-06
-1.801254283882701657e+02 6.140306756806660144e-05 7.616113188768374716e-06
-1.592412144756951875e+02 6.518171787994691917e-05 7.846956712573345690e-06
-1.383570005631199820e+02 1.086361964665781896e-04 1.013037755540235550e-05
-1.174727866505447764e+02 1.558693253650904418e-04 1.213441052238918038e-05
-9.658857273796957088e+01 2.711181598774603800e-04 1.600359896536997036e-05
-7.570435882539436534e+01 4.468253993799259729e-04 2.054505375220092296e-05
-5.482014491281915980e+01 8.813701852462483806e-04 2.885476444784886227e-05
-3.393593100024418163e+01 1.915775708123657137e-03 4.254129310738998085e-05
-1.305171708766897609e+01 4.268930189847537637e-03 6.350353217196963689e-05
7.832496824906229449e+00 9.368218785730920636e-03 9.407340596107834410e-05
2.871671073748143499e+01 1.327439854563788532e-02 1.119813714468918239e-04
4.960092465005664053e+01 9.914233755797722744e-03 9.677605911769450074e-05
7.048513856263184607e+01 4.324665281947829773e-03 6.391673845013760250e-05
9.136935247520682424e+01 1.501068836394719693e-03 3.765638799326659087e-05
1.122535663877820298e+02 5.403469945989802488e-04 2.259304284323709132e-05
1.331377803003572353e+02 2.257743561348885713e-04 1.460412904989393940e-05
1.540219942129324409e+02 1.171381596683103953e-04 1.051931727304373623e-05
1.749062081255076464e+02 7.935165654950059077e-05 8.657975539481542723e-06
1.957904220380828519e+02 4.250981600866103512e-05 6.336989220424990230e-06
2.166746359506580575e+02 2.456122702722664261e-05 4.816852918831198606e-06
2.375588498632330356e+02 1.983791413737493085e-05 4.328987769740723928e-06
2.584430637758084686e+02 1.322527609158357692e-05 3.534603712871320689e-06
2.793272776883834467e+02 8.501963201732298843e-06 2.833987733910766422e-06
3.002114916009584249e+02 7.557300623761878057e-06 2.671909259263674594e-06
3.210957055135338578e+02 4.723312889851277229e-06 2.112329740141686562e-06
3.419799194261088360e+02 6.612638045791643617e-06 2.499342254178404736e-06
3.628641333386842689e+02 1.889325155940511019e-06 1.335954629631866519e-06
3.837483472512592471e+02 4.723312889851173891e-06 2.112329740141639975e-06
4.046325611638346800e+02 1.889325155940511019e-06 1.335954629631866519e-06
4.255167750764096581e+02 3.778650311881022038e-06 1.889325155940511019e-06
4.464009889889846363e+02 3.778650311880939028e-06 1.889325155940469514e-06
4.881694168141350474e+02 2.833987733910704589e-06 1.636203581053442982e-06
6.343589142021612588e+02 1.889325155940469514e-06 1.335954629631837297e-06
