# mu	p(mu)	err
-5.418453982509880689e+02 2.159892685230823994e-06 9.659333736561356241e-07
-4.961752233195261397e+02 1.295935611138494397e-06 7.482087739432320113e-07
-4.505050483880642105e+02 3.455828296369314156e-06 1.221819811489547848e-06
-4.048348734566022245e+02 4.319785370461642907e-06 1.366036077373303969e-06
-3.591646985251402384e+02 7.343635129784800734e-06 1.781093136241128750e-06
-3.134945235936783092e+02 1.598320587070809756e-05 2.627622859037452900e-06
-2.678243486622163800e+02 2.678266929686218365e-05 3.401402402105600215e-06
-2.221541737307543940e+02 5.745314542713984710e-05 4.981819518039206789e-06
-1.764839987992924080e+02 1.200900332988338209e-04 7.202521565275279199e-06
-1.308138238678304788e+02 3.153443320437002693e-04 1.167141736131639089e-05
-8.514364893636854958e+01 9.779994078725146381e-04 2.055419065409249584e-05
-3.947347400490650671e+01 3.334874305996392112e-03 3.795515938495273042e-05
6.196700926555422484e+00 7.235208516986214172e-03 5.590576705843196379e-05
5.186687585801735167e+01 6.465854742506995170e-03 5.284988621010625016e-05
9.753705078947928087e+01 2.397912859143260748e-03 3.218457532509776570e-05
1.432072257209412101e+02 6.661109041251844732e-04 1.696306616960785863e-05
1.888774006524032529e+02 1.844548353187123590e-04 8.926395124128698490e-06
2.345475755838651821e+02 4.794961761212428929e-05 4.551176294982262098e-06
2.802177505153271113e+02 1.727914148184654791e-05 2.732072154746604126e-06
3.258879254467891542e+02 8.639570740923316306e-06 1.931866747312275907e-06
3.715581003782509697e+02 2.591871222276982017e-06 1.058126995597061101e-06
4.172282753097130126e+02 1.295935611138491008e-06 7.482087739432299996e-07
6.912493248984848151e+02 8.639570740923317153e-07 6.109099057447761473e-07
