# s	p(s)	error
1.000000000000000000e+00 1.229637012134358054e+00 3.750357727570905603e-02
1.811609194200414219e+00 1.812115367272593147e-01 1.069657880162739640e-02
2.438354098268828540e+00 7.599529462896721654e-02 5.970754241156926018e-03
3.281927872511474220e+00 3.938382327187427145e-02 3.704918442858369087e-03
4.417344703140069662e+00 2.459975476759395166e-02 2.523881585815495893e-03
5.945570708544391181e+00 3.713062190568779120e-02 2.672720648280858206e-03
8.002502278161049531e+00 1.286427056512235746e-02 1.356013180748269530e-03
1.077105056036769071e+01 1.274358571026986027e-02 1.163324892835882786e-03
1.449740670372631612e+01 6.469816937198622289e-03 7.144717577997333887e-04
1.951293422635963282e+01 3.751680587201388934e-03 4.689600734001736168e-04
2.626363527653332852e+01 2.264732787732066845e-03 3.140619304381719033e-04
3.534981105030105653e+01 1.197245159949139864e-03 1.968258918518791048e-04
4.757944314009409226e+01 9.375916153642241922e-04 1.501348143914025776e-04
6.404004271197280218e+01 4.822593028269098344e-04 9.281084610210587292e-05
8.619535664753031767e+01 2.786787709368451554e-04 6.081269344739774312e-05
1.160155301739971492e+02 1.971888387124180080e-04 4.409276477652087701e-05
1.561523006000496423e+02 1.025529390588184205e-04 2.740842585462898465e-05
2.101748011332487067e+02 8.707787058872818982e-05 2.176946764718204746e-05
2.828869434625969461e+02 2.830437695589250077e-05 1.069804891998842308e-05
3.807546021222372019e+02 9.012485025829671204e-06 5.203360655730232313e-06
6.897785379387657940e+02 4.974850566381391027e-06 2.872231313678458339e-06
9.284145445194744752e+02 6.160224385394716248e-06 2.754936096478889291e-06
