# s	p(s)	error
1.000000000000000000e+00 1.176121847482271665e+00 3.530131049458696407e-02
1.811609194200414219e+00 1.895002698462838475e-01 1.052779276923799211e-02
2.438354098268828540e+00 7.908679069817083074e-02 5.862302956193866064e-03
3.281927872511474220e+00 4.293900211269397610e-02 3.723283681333419345e-03
4.417344703140069662e+00 2.422643004348163515e-02 2.410619887928483040e-03
5.945570708544391181e+00 3.974117041259912775e-02 2.661265609569669812e-03
8.002502278161049531e+00 1.191642658286810701e-02 1.256101652401347708e-03
1.077105056036769071e+01 1.406718864812080486e-02 1.176357411025347058e-03
1.449740670372631612e+01 6.431639417899652662e-03 6.856150656185935541e-04
1.951293422635963282e+01 3.963963237729262526e-03 4.639468047871209708e-04
2.626363527653332852e+01 2.662676684832009782e-03 3.277528431318788775e-04
3.534981105030105653e+01 1.648560657798319590e-03 2.222918737499877842e-04
4.757944314009409226e+01 9.130484857229977016e-04 1.425942168020557837e-04
6.404004271197280218e+01 4.301808503629525300e-04 8.436540578363973164e-05
8.619535664753031767e+01 2.704382696457018867e-04 5.765763281843537606e-05
1.160155301739971492e+02 1.461279165472962758e-04 3.653197913682406896e-05
1.561523006000496423e+02 8.142583064567474797e-05 2.350561262113460014e-05
2.101748011332487067e+02 3.024822841519191456e-05 1.234878754006254443e-05
2.828869434625969461e+02 3.371001493024000818e-05 1.123667164341333606e-05
3.807546021222372019e+02 1.113125594343674502e-05 5.565627971718372508e-06
6.897785379387657940e+02 3.072201217313239628e-06 2.172374313931757886e-06
9.284145445194744752e+02 2.282534753943174073e-06 1.613995802807185915e-06
