# s	p(s)	error
1.000000000000000000e+00 1.302948806942897830e+00 3.955601049615945636e-02
1.811609194200414219e+00 1.862685003815083007e-01 1.111184713454749749e-02
2.438354098268828540e+00 7.042662517866669913e-02 5.889370259742422557e-03
3.281927872511474220e+00 4.134728766432334279e-02 3.889625635688865116e-03
4.417344703140069662e+00 2.392318486081591866e-02 2.550220074916824224e-03
5.945570708544391181e+00 3.191252389037230186e-02 2.538824083741769017e-03
8.002502278161049531e+00 1.170486504181788082e-02 1.325314987461230802e-03
1.077105056036769071e+01 1.159505703276762605e-02 1.136988885986603545e-03
1.449740670372631612e+01 6.295364548637964394e-03 7.221278389542481200e-04
1.951293422635963282e+01 2.892496829957687254e-03 4.219140255094649961e-04
2.626363527653332852e+01 2.103297023996923438e-03 3.101142275928799865e-04
3.534981105030105653e+01 1.630616208594199952e-03 2.353591767442070868e-04
4.757944314009409226e+01 8.581380845276428493e-04 1.471694673533933983e-04
6.404004271197280218e+01 3.562866932346770029e-04 8.173777319674913294e-05
8.619535664753031767e+01 3.204362048315504362e-04 6.681556749312352788e-05
1.160155301739971492e+02 1.656156860577582982e-04 4.140392151443957454e-05
1.561523006000496423e+02 1.076656738685642547e-04 2.877486170945053884e-05
2.101748011332487067e+02 6.285063275744904037e-05 1.895017879026169569e-05
2.828869434625969461e+02 2.122534291873118587e-05 9.492261922405344535e-06
3.807546021222372019e+02 1.261573170490047310e-05 6.307865852450236549e-06
6.897785379387657940e+02 5.222869705544568610e-06 3.015425230438498162e-06
9.284145445194744752e+02 3.880403910733472234e-06 2.240352242426446732e-06
1.681924324880868880e+03 1.427976822358076527e-06 1.009732094466613724e-06
3.046989570903508138e+03 7.882366831265390006e-07 5.573675038187675791e-07
