# s	p(s)	error
1.000000000000000000e+00 1.248446963327731085e+00 3.882485370512807343e-02
1.811609194200414219e+00 1.979436124181037926e-01 1.148585335371555757e-02
2.438354098268828540e+00 7.774141422435157378e-02 6.204440307241963076e-03
3.281927872511474220e+00 3.494975467341841779e-02 3.585769170561424295e-03
4.417344703140069662e+00 2.186644868230573288e-02 2.444743284007316018e-03
5.945570708544391181e+00 3.107044268273874768e-02 2.511896412071200520e-03
8.002502278161049531e+00 1.131579355265392543e-02 1.306635290743794926e-03
1.077105056036769071e+01 1.367575540574330305e-02 1.238144718353975529e-03
1.449740670372631612e+01 7.495519622364257319e-03 7.900971417718738845e-04
1.951293422635963282e+01 3.588847228381884628e-03 4.712387276373273073e-04
2.626363527653332852e+01 3.172077654611901287e-03 3.818732745047597106e-04
3.534981105030105653e+01 1.332070065348817589e-03 2.133019203033279258e-04
4.757944314009409226e+01 7.612923372615495272e-04 1.389923286579937780e-04
6.404004271197280218e+01 4.147826925548319917e-04 8.843196718459910054e-05
8.619535664753031767e+01 2.661455986989447165e-04 6.105798784193842521e-05
1.160155301739971492e+02 8.325750967857648986e-05 2.943597483921302349e-05
1.561523006000496423e+02 6.185732832119206594e-05 2.186986816099879260e-05
2.101748011332487067e+02 8.042608880764478304e-05 2.149477637689007861e-05
2.828869434625969461e+02 2.560872200771225986e-05 1.045471698061283703e-05
3.807546021222372019e+02 1.585529773062627548e-05 7.090704705835699812e-06
5.124805876960931528e+02 7.067948785448465786e-06 4.080682133897160401e-06
6.897785379387657940e+02 7.001641537870106361e-06 3.500820768935053180e-06
1.249609141291986816e+03 1.932437073151533382e-06 1.366439358641733548e-06
1.681924324880868880e+03 1.435731082462777682e-06 1.015215184369732271e-06
5.519954321281567900e+03 4.374657634886071921e-07 3.093350078997444784e-07
