# s	p(s)	error
1.000000000000000000e+00 1.286574865639440679e+00 3.970456234903880360e-02
1.811609194200414219e+00 1.805895055834979834e-01 1.105189826033970563e-02
2.438354098268828540e+00 8.241245234299326983e-02 6.435331354435362868e-03
3.281927872511474220e+00 4.442870890828620051e-02 4.072773068112986623e-03
4.417344703140069662e+00 2.163610478669094131e-02 2.449806455831610857e-03
5.945570708544391181e+00 3.462274499678899553e-02 2.671202768943899564e-03
8.002502278161049531e+00 1.148368366471110534e-02 1.326021571021892892e-03
1.077105056036769071e+01 9.783317555910931579e-03 1.054962263183760809e-03
1.449740670372631612e+01 8.029325174105331198e-03 8.237913810484431658e-04
1.951293422635963282e+01 3.139736396466296167e-03 4.440257794159065087e-04
2.626363527653332852e+01 2.146094080865025479e-03 3.164243093751853463e-04
3.534981105030105653e+01 1.178521701276424817e-03 2.021148043286492943e-04
4.757944314009409226e+01 7.725874757965873856e-04 1.410545293799224885e-04
6.404004271197280218e+01 4.209367384384348127e-04 8.974401417546851113e-05
8.619535664753031767e+01 2.985253302913979702e-04 6.514356775819165322e-05
1.160155301739971492e+02 1.584239705679144604e-04 4.090489330997244176e-05
1.561523006000496423e+02 3.138754641817164466e-05 1.569377320908582233e-05
2.101748011332487067e+02 6.412949260160231285e-05 1.933576954139885930e-05
2.828869434625969461e+02 1.732578224854123221e-05 8.662891124270616106e-06
3.807546021222372019e+02 1.287243162937492140e-05 6.436215814687460701e-06
6.897785379387657940e+02 7.105523459796962775e-06 3.552761729898481387e-06
9.284145445194744752e+02 2.639573890952513583e-06 1.866460597735482672e-06
1.681924324880868880e+03 4.371098191711601975e-06 1.784493364215944578e-06
