# s	p(s)	error
1.000000000000000000e+00 1.295479862425090722e+00 3.992238521627947817e-02
1.804721766827170226e+00 1.792865818629090779e-01 1.105528424071090983e-02
2.424462017082328114e+00 7.408661739649456679e-02 6.131452082396953752e-03
3.257020655659783159e+00 3.512891457605588075e-02 3.642698750368148462e-03
4.375479375074184496e+00 2.502457214563658452e-02 2.652599342244098789e-03
5.878016072274911963e+00 2.909285392188800529e-02 2.467623662934193170e-03
7.896522868499724623e+00 2.056555001927699508e-02 1.790001370397697805e-03
1.060818355139448244e+01 1.240923609294390488e-02 1.199646133223131704e-03
1.425102670302997687e+01 7.165297615632723778e-03 7.864935903858185544e-04
1.914481976169957633e+01 3.084553097759539474e-03 4.452168903302910607e-04
2.571913809059344302e+01 2.870100705454661262e-03 3.705284078054687158e-04
3.455107294592217926e+01 1.175045535377955723e-03 2.045491724398025590e-04
4.641588833612777165e+01 1.007208136012927588e-03 1.633907351984834923e-04
6.235507341273912374e+01 5.129840339564233596e-04 1.006044461271287163e-04
8.376776400682915380e+01 1.762408660483767101e-04 5.087635572762153887e-05
1.125335582600764610e+02 1.093251908124161887e-04 3.457166085997490285e-05
1.511775070615661605e+02 8.951747032731575287e-05 2.699053284158903199e-05
2.030917620904734804e+02 2.423092419495060713e-05 1.211546209747530356e-05
2.728333376486766610e+02 1.803702265362465648e-05 9.018511326812328241e-06
3.665241237079625876e+02 1.678300544739251850e-05 7.505588209423788032e-06
4.923882631706736674e+02 7.495763191243196152e-06 4.327680896245948118e-06
8.886238162743397879e+02 5.537890164215382961e-06 2.768945082107691481e-06
