# mu	p(mu)	err
-1.247889015686861967e+03 1.983541780668550013e-07 1.402575843877571091e-07
-1.048966708672125151e+03 3.967083561337100027e-07 1.983541780668550013e-07
-8.500444016573883346e+02 9.917708903342750331e-07 3.136254930509381188e-07
-6.511220946426515184e+02 1.388479246467984877e-06 3.710866877806608441e-07
-4.521997876279147022e+02 9.719354725275894350e-06 9.818030907142997635e-07
-2.532774806131778860e+02 1.371619141332302227e-04 3.688267800741523127e-06
-5.435517359844106977e+01 4.826155506544638207e-03 2.187793533132737796e-05
1.445671334162962012e+02 4.691076311281131429e-05 2.156959185952604931e-06
3.434894404310325626e+02 2.876135581969391180e-06 5.340849695368579534e-07
5.424117474457698336e+02 3.967083561337109026e-07 1.983541780668554513e-07
7.413340544605061950e+02 3.967083561337091027e-07 1.983541780668545513e-07
