# s	p(s)	error
1.000000000000000000e+00 1.241799682982589470e+00 3.618086115102282091e-02
1.811609194200414219e+00 2.013343314160488950e-01 1.082380071274467725e-02
2.438354098268828540e+00 7.349510274481550753e-02 5.636817065701376327e-03
3.281927872511474220e+00 4.689538198192598484e-02 3.881089427649932720e-03
4.417344703140069662e+00 2.195496712883147905e-02 2.288963553255316755e-03
5.945570708544391181e+00 3.492841930451957844e-02 2.488546836187774738e-03
8.002502278161049531e+00 9.879653451879466530e-03 1.140804115988564927e-03
1.077105056036769071e+01 1.233158028604833430e-02 1.098584487330682424e-03
1.449740670372631612e+01 6.471514644050014968e-03 6.859791803123130131e-04
1.951293422635963282e+01 3.727629708163496692e-03 4.487538824051194369e-04
2.626363527653332852e+01 2.448393683937432393e-03 3.134846881387578859e-04
3.534981105030105653e+01 1.252473217478285638e-03 1.932608131946991629e-04
4.757944314009409226e+01 1.041321312958850241e-03 1.518923244613191016e-04
6.404004271197280218e+01 6.090547931357653301e-04 1.001279912049937059e-04
8.619535664753031767e+01 2.690574761464167917e-04 5.736324665524862734e-05
1.160155301739971492e+02 1.272090943830766661e-04 3.399806054737587843e-05
1.561523006000496423e+02 6.075756728703520567e-05 2.025252242901173522e-05
2.101748011332487067e+02 4.514068223011135072e-05 1.504689407670378357e-05
2.828869434625969461e+02 1.490573315985002549e-05 7.452866579925012743e-06
3.807546021222372019e+02 8.305816798056739675e-06 4.795365564197774452e-06
5.124805876960931528e+02 4.113948308379193799e-06 2.909000746305853825e-06
6.897785379387657940e+02 3.056515288413755540e-06 2.161282687237722279e-06
