# mu	p(mu)	err
-8.247834766614098498e+02 7.632273647082744510e-07 4.406495244672109716e-07
-7.472369829200221147e+02 1.017636486277699339e-06 5.088182431388496693e-07
-6.696904891786343796e+02 1.017636486277700821e-06 5.088182431388504104e-07
-5.921439954372467582e+02 1.017636486277699339e-06 5.088182431388496693e-07
-5.145975016958590231e+02 1.526454729416548902e-06 6.231725337547847242e-07
-4.370510079544712880e+02 3.307318580402527138e-06 9.172851327643140922e-07
-3.595045142130836666e+02 9.667546619638158010e-06 1.568283151485601507e-06
-2.819580204716960452e+02 1.755422938829028569e-05 2.113280880172606518e-06
-2.044115267303081964e+02 4.681127836877423522e-05 3.450973226401747879e-06
-1.268650329889205750e+02 2.566988036635500163e-04 8.081244777134653599e-06
-4.931853924753295360e+01 3.956316249526119905e-03 3.172574572319428068e-05
2.822795449385489519e+01 8.248961357767042521e-03 4.581059935091055297e-05
1.057744482352425166e+02 3.093614918284210563e-04 8.871549209888625432e-06
1.833209419766301380e+02 2.925704898048381400e-05 2.728233884922352890e-06
2.608674357180179868e+02 5.342591552957929204e-06 1.165849057079113613e-06
3.384139294594056082e+02 3.561727701971953085e-06 9.519117689829095916e-07
4.159604232007932296e+02 1.272045607847122320e-06 5.688760899252410311e-07
4.935069169421810784e+02 7.632273647082756156e-07 4.406495244672116068e-07
