# mu	p(mu)	err
-7.480184280526819975e+02 9.581669890607890063e-07 6.775263754739804056e-07
-5.421197112447318887e+02 9.581669890607864652e-07 6.775263754739786056e-07
-4.597602245215517769e+02 1.437250483591181604e-06 8.297969535942885237e-07
-4.185804811599617210e+02 2.874500967182363207e-06 1.173510105788920758e-06
-3.774007377983716651e+02 5.749001934364734885e-06 1.659593907188579589e-06
-3.362209944367816661e+02 8.144419407016696813e-06 1.975311851438834921e-06
-2.950412510751916102e+02 1.293525435232063592e-05 2.489390860782865677e-06
-2.538615077136015543e+02 2.634959219917170064e-05 3.552978287328815459e-06
-2.126817643520115553e+02 4.695018246397866216e-05 4.742684628317862733e-06
-1.715020209904215562e+02 1.125846212146424080e-04 7.344210901239936876e-06
-1.303222776288314435e+02 2.678076734424905811e-04 1.132705769628119906e-05
-8.914253426724144447e+01 7.559937543689626387e-04 1.903113579601163361e-05
-4.796279090565144543e+01 2.362360711529368825e-03 3.364176013559332313e-05
-6.783047544061332701e+00 5.994292683564297203e-03 5.358886718414525502e-05
3.439669581752866634e+01 7.981531018876374464e-03 6.183704207209489683e-05
7.557643917911866538e+01 4.545065112609839898e-03 4.666332261013243928e-05
1.167561825407087781e+02 1.516778343683229321e-03 2.695669618702902656e-05
1.579359259022987771e+02 4.421940654515541446e-04 1.455499495489890407e-05
1.991156692638887762e+02 1.168963726654159555e-04 7.483523415776463594e-06
2.402954126254788889e+02 4.455476499132668752e-05 4.620113906607202633e-06
2.814751559870688880e+02 2.012150677027656998e-05 3.104815900938587026e-06
3.226548993486588870e+02 8.623502901547101904e-06 2.032579126421941534e-06
3.638346427102488860e+02 4.311751450773550952e-06 1.437250483591183721e-06
4.050143860718388851e+02 9.581669890607839241e-07 6.775263754739768057e-07
4.461941294334291115e+02 1.437250483591183721e-06 8.297969535942897943e-07
4.873738727950191105e+02 9.581669890607890063e-07 6.775263754739804056e-07
