# mu	p(mu)	err
-6.795205933940127352e+02 9.782193896516484275e-07 6.917055639108462288e-07
-6.391849885956640946e+02 9.782193896516484275e-07 6.917055639108462288e-07
-5.988493837973154541e+02 2.445548474129120857e-06 1.093682526084719959e-06
-5.181781742006180593e+02 1.956438779303299820e-06 9.782193896516499098e-07
-4.778425694022694756e+02 3.423767863780764626e-06 1.294062616339824267e-06
-4.375069646039207782e+02 2.445548474129120857e-06 1.093682526084719959e-06
-3.971713598055721377e+02 7.336645422387363418e-06 1.894313702529009089e-06
-3.568357550072234972e+02 1.271685206547142913e-05 2.493979878204289765e-06
-3.165001502088748566e+02 2.103171687751044055e-05 3.207306755460454547e-06
-2.761645454105262161e+02 4.010699497571753089e-05 4.429076661444689349e-06
-2.358289406121775187e+02 5.478028582049231533e-05 5.176250465359304691e-06
-1.954933358138288781e+02 1.046694746927262314e-04 7.155057988901179497e-06
-1.551577310154801808e+02 2.333053244319181286e-04 1.068231697873337696e-05
-1.148221262171315402e+02 5.478028582049231533e-04 1.636874121004190766e-05
-7.448652141878289967e+01 1.412548798656980409e-03 2.628481142861215902e-05
-3.415091662043425913e+01 3.715766351591786188e-03 4.263117810090550274e-05
6.184688177914381413e+00 6.885197174063126778e-03 5.803116997460625606e-05
4.652029297626302196e+01 6.533527303483359881e-03 5.652974036330731645e-05
8.685589777461166250e+01 3.381704430025748217e-03 4.066969906159906013e-05
1.271915025729603030e+02 1.195384094154310940e-03 2.418003204074505941e-05
1.675271073713090573e+02 3.824837813537945220e-04 1.367759209706817064e-05
2.078627121696576978e+02 1.496675666167022090e-04 8.555925305495540003e-06
2.481983169680063384e+02 6.113871185322802566e-05 5.468412630423599794e-06
2.885339217663549789e+02 2.103171687751044055e-05 3.207306755460454547e-06
3.288695265647036194e+02 9.782193896516456322e-06 2.187365052169433988e-06
3.692051313630523737e+02 3.912877558606593710e-06 1.383411127821692458e-06
4.095407361614010142e+02 2.934658168954945282e-06 1.198069180571667007e-06
4.498763409597496548e+02 9.782193896516484275e-07 6.917055639108462288e-07
4.902119457580982953e+02 9.782193896516484275e-07 6.917055639108462288e-07
