# s	p(s)	error
1.000000000000000000e+00 1.247305317072701092e+00 3.856620730741140701e-02
1.811609194200414219e+00 1.882533035593517423e-01 1.113165119805403780e-02
2.438354098268828540e+00 8.411486686303841498e-02 6.413698470165370841e-03
3.281927872511474220e+00 3.633390337335578452e-02 3.633390337335578538e-03
4.417344703140069662e+00 2.429530235710392408e-02 2.560949729696863561e-03
5.945570708544391181e+00 3.870836697841296969e-02 2.786289223682231111e-03
8.002502278161049531e+00 1.102673664804157926e-02 1.281832098384770276e-03
1.077105056036769071e+01 1.051735734163893737e-02 1.079058095366541414e-03
1.449740670372631612e+01 6.662477961363873040e-03 7.402753290404303016e-04
1.951293422635963282e+01 4.216650437204747838e-03 5.076250600473752135e-04
2.626363527653332852e+01 1.770723933972442009e-03 2.835427544454881417e-04
3.534981105030105653e+01 1.383049898390537437e-03 2.159961055113046190e-04
4.757944314009409226e+01 5.764339751690791694e-04 1.201947925749709397e-04
6.404004271197280218e+01 3.537879829273380934e-04 8.116452973786103693e-05
8.619535664753031767e+01 3.320232221392775966e-04 6.777395641633176897e-05
1.160155301739971492e+02 1.438974161709555342e-04 3.845820215383855347e-05
1.561523006000496423e+02 1.527294183177947586e-04 3.415133615225906264e-05
2.101748011332487067e+02 4.538898081223517419e-05 1.604742806173878967e-05
2.828869434625969461e+02 2.950707944205459944e-05 1.115262773135756868e-05
3.807546021222372019e+02 2.818632383696977679e-05 9.395441278989925598e-06
5.124805876960931528e+02 9.307298895689563312e-06 4.653649447844781656e-06
9.284145445194744752e+02 5.137586475872094865e-06 2.568793237936047433e-06
