# s	p(s)	error
1.000000000000000000e+00 1.194963505411009930e+00 3.637842728203792564e-02
1.811609194200414219e+00 1.999016753204632957e-01 1.105458790498384247e-02
2.438354098268828540e+00 8.675006130205152599e-02 6.277014136572531093e-03
3.281927872511474220e+00 3.543182025512073979e-02 3.457791597167164666e-03
4.417344703140069662e+00 2.181178256059996753e-02 2.338468549037563907e-03
5.945570708544391181e+00 3.930267446498523359e-02 2.705707693691160407e-03
8.002502278161049531e+00 1.162483177657468170e-02 1.268373132316225190e-03
1.077105056036769071e+01 1.367498232742754734e-02 1.185771350917857883e-03
1.449740670372631612e+01 6.798809637542199864e-03 7.206723802361540872e-04
1.951293422635963282e+01 4.994514620806370098e-03 5.324170475022440901e-04
2.626363527653332852e+01 2.361382745782052844e-03 3.155530426341411100e-04
3.534981105030105653e+01 1.284487721723625480e-03 2.006032796013035801e-04
4.757944314009409226e+01 5.120784778913318796e-04 1.091754983167225729e-04
6.404004271197280218e+01 5.879772212328996739e-04 1.008372615374662009e-04
8.619535664753031767e+01 2.569681642610500711e-04 5.745982833410399242e-05
1.160155301739971492e+02 1.145508495232828213e-04 3.306798190408382536e-05
1.561523006000496423e+02 6.383036379350595722e-05 2.127678793116865241e-05
2.101748011332487067e+02 4.215436378883450903e-05 1.490381824584476241e-05
2.828869434625969461e+02 1.565958633115278572e-05 7.829793165576392859e-06
3.807546021222372019e+02 2.036038922374215279e-05 7.695503783214451921e-06
