# s	p(s)	error
1.000000000000000000e+00 1.216807411595365540e+00 3.780436683057691177e-02
1.811609194200414219e+00 1.769946836907621002e-01 1.071220557056550872e-02
2.438354098268828540e+00 7.417986482263964898e-02 5.977583854238152292e-03
3.281927872511474220e+00 4.187153867497231396e-02 3.871025119876568468e-03
4.417344703140069662e+00 2.579125853366351362e-02 2.618705544612497712e-03
5.945570708544391181e+00 3.852149680793696268e-02 2.758581683442619305e-03
8.002502278161049531e+00 1.262219065309278659e-02 1.361085822025514657e-03
1.077105056036769071e+01 1.330343699364057962e-02 1.204436593148889732e-03
1.449740670372631612e+01 5.347067959781669558e-03 6.581785675373444172e-04
1.951293422635963282e+01 4.815368165307755757e-03 5.383745277158292521e-04
2.626363527653332852e+01 2.101866411919403078e-03 3.065887263043338951e-04
3.534981105030105653e+01 1.561610973368322960e-03 2.277843713533892823e-04
4.757944314009409226e+01 9.380507450271933188e-04 1.521719249510818898e-04
6.404004271197280218e+01 5.135331802913725881e-04 9.704864893079055590e-05
8.619535664753031767e+01 2.180209374144951521e-04 5.450523435362378803e-05
1.160155301739971492e+02 1.417339848835417256e-04 3.788000082117214693e-05
1.561523006000496423e+02 4.512996058541257827e-05 1.842422925769620631e-05
2.101748011332487067e+02 7.264818993067628870e-05 2.014898260497692515e-05
2.828869434625969461e+02 2.075961007939291410e-05 9.283979864782472286e-06
3.807546021222372019e+02 1.850837030497487178e-05 7.556010536278119298e-06
5.124805876960931528e+02 9.167367949269199972e-06 4.583683974634599986e-06
6.897785379387657940e+02 5.108267932241273951e-06 2.949259865772232599e-06
9.284145445194744752e+02 7.590517848952026863e-06 3.098815935570104183e-06
