# s	p(s)	error
1.000000000000000000e+00 1.283042665727024190e+00 3.955790002571900332e-02
1.811609194200414219e+00 1.817710042688686356e-01 1.106223103760302189e-02
2.438354098268828540e+00 7.802848644651357024e-02 6.247278739442740751e-03
3.281927872511474220e+00 3.976308797527654953e-02 3.844042806283269088e-03
4.417344703140069662e+00 1.739420634579491240e-02 2.191464011634043293e-03
5.945570708544391181e+00 3.610309865066014395e-02 2.721373454396045985e-03
8.002502278161049531e+00 1.036354803951413696e-02 1.256764800678812155e-03
1.077105056036769071e+01 1.143638238423011662e-02 1.137962579377135202e-03
1.449740670372631612e+01 5.384123462072958229e-03 6.730154327591197786e-04
1.951293422635963282e+01 4.187719465575421435e-03 5.116113602294326866e-04
2.626363527653332852e+01 2.321884028967434541e-03 3.283639884023230142e-04
3.534981105030105653e+01 1.345559382466274007e-03 2.154619397494375718e-04
4.757944314009409226e+01 8.971685645449400384e-04 1.516491659067663637e-04
6.404004271197280218e+01 6.475192183197756067e-04 1.110486297944247934e-04
8.619535664753031767e+01 3.537378210555594429e-04 7.074756421111189130e-05
1.160155301739971492e+02 1.261509355509570201e-04 3.641663829943408547e-05
1.561523006000496423e+02 7.810466455745454029e-05 2.469886358849834635e-05
2.101748011332487067e+02 7.543763519805669958e-05 2.092263552356465208e-05
2.828869434625969461e+02 2.155670903180842269e-05 9.640453353261462075e-06
3.807546021222372019e+02 1.601585770764527589e-05 7.162509310451757958e-06
5.124805876960931528e+02 7.139522950364399956e-06 4.122005497278397303e-06
6.897785379387657940e+02 1.237695241472861245e-05 4.678048296893182482e-06
9.284145445194744752e+02 2.627322704116868960e-06 1.857797700446415103e-06
1.681924324880868880e+03 1.450270131399109723e-06 1.025495844464615706e-06
3.046989570903508138e+03 8.005424878842106683e-07 5.660690218108748394e-07
