# s	p(s)	error
1.000000000000000000e+00 1.276745085527909884e+00 3.832151811748239073e-02
1.811609194200414219e+00 1.758719054877150856e-01 1.056711866569467854e-02
2.438354098268828540e+00 7.877726756932057484e-02 6.095967984069827240e-03
3.281927872511474220e+00 4.065464499058365350e-02 3.774689024997209506e-03
4.417344703140069662e+00 2.291408912056662125e-02 2.442650107570551628e-03
5.945570708544391181e+00 3.482251809764591588e-02 2.595517253801764204e-03
8.002502278161049531e+00 1.250473988359015499e-02 1.340648837408311153e-03
1.077105056036769071e+01 1.206706341409095537e-02 1.135173837374357959e-03
1.449740670372631612e+01 5.712462865400725655e-03 6.732202049001982441e-04
1.951293422635963282e+01 3.477848399495228962e-03 4.527772956866851707e-04
2.626363527653332852e+01 2.890482290577684951e-03 3.557937747965641195e-04
3.534981105030105653e+01 1.724526962682141999e-03 2.368819961387388354e-04
4.757944314009409226e+01 6.527180540643592660e-04 1.256156480729955056e-04
6.404004271197280218e+01 4.490240594256537585e-04 8.980481188513074898e-05
8.619535664753031767e+01 2.668869513415601954e-04 5.967773655074072543e-05
1.160155301739971492e+02 1.288867994536737650e-04 3.574676647389729708e-05
1.561523006000496423e+02 5.156213231230285664e-05 1.948865416665159390e-05
2.101748011332487067e+02 4.925417854156996267e-05 1.641805951385665309e-05
2.828869434625969461e+02 2.033004393369915050e-05 9.091872044261705183e-06
3.807546021222372019e+02 9.062693856057134294e-06 5.232348737377754615e-06
5.124805876960931528e+02 8.977673109093315293e-06 4.488836554546657647e-06
6.897785379387657940e+02 5.002565611319449213e-06 2.888232602334049080e-06
9.284145445194744752e+02 3.716725910519486256e-06 2.145852704942482578e-06
1.681924324880868880e+03 2.051615725079122354e-06 1.184500891148100536e-06
