# s	p(s)	error
1.000000000000000000e+00 1.216127046776988463e+00 3.912824634998313122e-02
1.811609194200414219e+00 1.799853135087747247e-01 1.118374321385999862e-02
2.438354098268828540e+00 7.744552100569433717e-02 6.323400310931581551e-03
3.281927872511474220e+00 4.142824578361305188e-02 3.986434809203828582e-03
4.417344703140069662e+00 2.479475282367853486e-02 2.658276530047056375e-03
5.945570708544391181e+00 3.451404626558173677e-02 2.703348740888472917e-03
8.002502278161049531e+00 1.242805326039039641e-02 1.398265235532945893e-03
1.077105056036769071e+01 1.344130997870562026e-02 1.253408618419150000e-03
1.449740670372631612e+01 6.426036944539113144e-03 7.470116212832191059e-04
1.951293422635963282e+01 5.032384812043478456e-03 5.698053749654898069e-04
2.626363527653332852e+01 2.396718270319172367e-03 3.389471483072759440e-04
3.534981105030105653e+01 1.246472692481656206e-03 2.106923398907563090e-04
4.757944314009409226e+01 9.260842761199946857e-04 1.565368132399983805e-04
6.404004271197280218e+01 5.111208013023234298e-04 1.002390361401433820e-04
8.619535664753031767e+01 1.898721649254666492e-04 5.266106357093271401e-05
1.160155301739971492e+02 1.085139798402178293e-04 3.431513342646827139e-05
1.561523006000496423e+02 1.209329627620866202e-04 3.122475671900554282e-05
2.101748011332487067e+02 5.989922119384694061e-05 1.894179690427865039e-05
2.828869434625969461e+02 3.560236962047801898e-05 1.258733849247496868e-05
3.807546021222372019e+02 9.919228946111314116e-06 5.726869502190895685e-06
5.124805876960931528e+02 9.826172701721035962e-06 4.913086350860517981e-06
1.681924324880868880e+03 1.497012287202042577e-06 1.058547539800147641e-06
3.046989570903508138e+03 8.263439443752523110e-07 5.843134066601801157e-07
