# s	p(s)	error
1.000000000000000000e+00 1.230752929843745624e+00 3.684162528082066818e-02
1.811609194200414219e+00 1.826263428365842711e-01 1.054393681978187981e-02
2.438354098268828540e+00 7.326978616077838014e-02 5.756618072263850090e-03
3.281927872511474220e+00 4.200371126336055472e-02 3.756926147685910652e-03
4.417344703140069662e+00 2.521545255956424841e-02 2.509031306474208967e-03
5.945570708544391181e+00 3.487152855170678328e-02 2.543267607856648793e-03
8.002502278161049531e+00 1.185166394401424884e-02 1.277997790158256868e-03
1.077105056036769071e+01 1.187699595072753619e-02 1.102751389798912887e-03
1.449740670372631612e+01 6.542064360213839871e-03 7.054489424372364448e-04
1.951293422635963282e+01 5.199623888991127679e-03 5.420982642650766991e-04
2.626363527653332852e+01 2.225500594266306351e-03 3.056960166965624220e-04
3.534981105030105653e+01 1.497479288090896319e-03 2.161425175212920474e-04
4.757944314009409226e+01 7.648940255416118066e-04 1.331509590208014495e-04
6.404004271197280218e+01 3.960799940594179783e-04 8.258838788102920551e-05
8.619535664753031767e+01 3.710400677779259566e-04 6.890041086325820476e-05
1.160155301739971492e+02 1.330817767258283852e-04 3.556760092365687049e-05
1.561523006000496423e+02 1.059374599396226282e-04 2.735293453904492019e-05
2.101748011332487067e+02 4.197744734408930396e-05 1.484126883695338781e-05
2.828869434625969461e+02 2.339079759117251181e-05 9.549253129182424542e-06
3.807546021222372019e+02 2.027493928804541013e-05 7.663206743300159002e-06
5.124805876960931528e+02 1.721548456554864652e-05 6.086592938855896187e-06
9.284145445194744752e+02 5.939293026284795286e-06 2.656132589012649401e-06
