# s	p(s)	error
1.000000000000000000e+00 1.287559119642657235e+00 4.061478404668894537e-02
1.804721766827170226e+00 1.966394406441848985e-01 1.181491891999812520e-02
2.424462017082328114e+00 7.979261168934573267e-02 6.493430648799826052e-03
3.257020655659783159e+00 4.090853660009993037e-02 4.011412046085273408e-03
4.375479375074184496e+00 2.518105535480049187e-02 2.715343031097430023e-03
5.878016072274911963e+00 2.266750329720911006e-02 2.222731569940347013e-03
7.896522868499724623e+00 2.060482550675531849e-02 1.828382603880250850e-03
1.060818355139448244e+01 1.388858279715882681e-02 1.295117023799431319e-03
1.425102670302997687e+01 5.483840298254322523e-03 7.021338018387651659e-04
1.914481976169957633e+01 3.011357724811715084e-03 4.489067051498733352e-04
2.571913809059344302e+01 2.839354136084744698e-03 3.760816426410707900e-04
3.455107294592217926e+01 1.260719574932969928e-03 2.162116233624694790e-04
4.641588833612777165e+01 9.108532048082267898e-04 1.585591908127512715e-04
6.235507341273912374e+01 3.903758326698404560e-04 8.955835813728306623e-05
8.376776400682915380e+01 1.682352041832227971e-04 5.072482261859810837e-05
1.125335582600764610e+02 7.969243671671463931e-05 3.012090984645423691e-05
1.511775070615661605e+02 6.779597720745714901e-05 2.396949761028078065e-05
2.030917620904734804e+02 3.154124371395076922e-05 1.410567300785637013e-05
2.728333376486766610e+02 3.756588879993802324e-05 1.328154735586797558e-05
3.665241237079625876e+02 6.990826906111410275e-06 4.943261111412749654e-06
4.923882631706736674e+02 5.203833838883309864e-06 3.679666195642411792e-06
6.614740641230146139e+02 5.810447101551105853e-06 3.354663198192611855e-06
8.886238162743397879e+02 4.325182364286563615e-06 2.497145202315069631e-06
1.193776641714435755e+03 4.292774068818583822e-06 2.146387034409291911e-06
