# mu	p(mu)	err
-1.172731470673473268e+03 1.692563371986286761e-06 1.196823037919472209e-06
-1.056171372067632547e+03 2.538845057979430142e-06 1.465802877655175078e-06
-7.997391551347831182e+02 1.692563371986270244e-06 1.196823037919460562e-06
-6.831790565289425103e+02 3.385126743972507030e-06 1.692563371986253515e-06
-6.365550170866060853e+02 2.538845057979405154e-06 1.465802877655160679e-06
-6.132429973654379864e+02 1.692563371986270244e-06 1.196823037919460562e-06
-5.899309776442698876e+02 2.538845057979405154e-06 1.465802877655160679e-06
-5.666189579231017888e+02 1.692563371986253515e-06 1.196823037919448704e-06
-5.433069382019334626e+02 3.385126743972540488e-06 1.692563371986270244e-06
-5.199949184807653637e+02 1.692563371986270244e-06 1.196823037919460562e-06
-4.500588593172610672e+02 2.538845057979405154e-06 1.465802877655160679e-06
-4.267468395960929683e+02 7.616535173938140924e-06 2.538845057979380167e-06
-4.034348198749246421e+02 5.077690115958810309e-06 2.072958309345438838e-06
-3.801228001537565433e+02 4.231408429965674975e-06 1.892343377993781390e-06
-3.568107804325884445e+02 3.385126743972540488e-06 1.692563371986270244e-06
-3.334987607114203456e+02 8.462816859931349950e-06 2.676177669825721692e-06
-3.101867409902522468e+02 1.015538023191752236e-05 2.931605755310292982e-06
-2.868747212690839206e+02 1.269422528989702747e-05 3.277634876051746997e-06
-2.635627015479158217e+02 2.623473226578718772e-05 4.711897012188284737e-06
-2.402506818267477229e+02 2.115704214982837403e-05 4.231408429965674975e-06
-2.169386621055796240e+02 2.115704214982837403e-05 4.231408429965674975e-06
-1.936266423844115252e+02 4.146780261366321546e-05 5.923971801951888044e-06
-1.703146226632431990e+02 4.993061947359497029e-05 6.500412973865246694e-06
-1.470026029420751001e+02 8.801329534328604083e-05 8.630413661750393998e-06
-1.236905832209070013e+02 1.413290415608535423e-04 1.093636957915710671e-05
-1.003785634997389025e+02 2.555770691699267810e-04 1.470680770929945099e-05
-7.706654377857080362e+01 4.265259697405358917e-04 1.899897673012612722e-05
-5.375452405740247741e+01 9.783016290080641646e-04 2.877357732376659288e-05
-3.044250433623437857e+01 2.345046551886977460e-03 4.454851231706059519e-05
-7.130484615066279730e+00 5.806338647598899283e-03 7.009848828710285454e-05
1.618153510610181911e+01 1.184371219547392454e-02 1.001155169052386502e-04
3.949355482726991795e+01 1.211706118004970793e-02 1.012642432684628943e-04
6.280557454843801679e+01 5.666702169409977390e-03 6.925046040243476651e-05
8.611759426960634300e+01 1.822890751629213050e-03 3.927695327631795130e-05
1.094296139907744418e+02 5.915508985092014348e-04 2.237450986594166551e-05
1.327416337119425407e+02 2.132629848702700601e-04 1.343430528147773702e-05
1.560536534331106395e+02 1.142480276090732387e-04 9.832904628155240569e-06
1.793656731542787384e+02 6.177856307749826018e-05 7.230633894718910941e-06
2.026776928754470646e+02 4.485292935763615321e-05 6.161023671315612064e-06
2.259897125966151634e+02 2.115704214982837403e-05 4.231408429965674975e-06
2.493017323177832623e+02 2.708101395178032390e-05 4.787292151677842248e-06
2.726137520389513611e+02 1.184794360390389298e-05 3.166496121687719493e-06
2.959257717601194599e+02 1.269422528989702747e-05 3.277634876051746997e-06
3.192377914812875588e+02 1.015538023191752236e-05 2.931605755310292982e-06
3.425498112024558850e+02 5.923971801952003241e-06 2.239050880246310820e-06
3.658618309236237565e+02 5.077690115958761181e-06 2.072958309345418933e-06
3.891738506447920827e+02 6.770253487945014061e-06 2.393646075838897407e-06
4.124858703659604089e+02 5.077690115958860284e-06 2.072958309345459167e-06
4.357978900871282804e+02 1.692563371986253515e-06 1.196823037919448704e-06
4.591099098082966066e+02 3.385126743972573522e-06 1.692563371986286761e-06
5.057339492506328043e+02 4.231408429965634317e-06 1.892343377993763178e-06
5.290459689718011305e+02 3.385126743972573522e-06 1.692563371986286761e-06
6.456060675776418520e+02 2.538845057979430142e-06 1.465802877655175078e-06
1.088534442279836412e+03 1.692563371986286761e-06 1.196823037919472209e-06
