# s	p(s)	error
1.000000000000000000e+00 1.218957862679348025e+00 3.770774381382422519e-02
1.811609194200414219e+00 2.053991157106877241e-01 1.150014266433690112e-02
2.438354098268828540e+00 7.558449492653679380e-02 6.013179550954985200e-03
3.281927872511474220e+00 4.122886314016817322e-02 3.828003841734459005e-03
4.417344703140069662e+00 2.508619059633168322e-02 2.573788848811847229e-03
5.945570708544391181e+00 3.629531606175696173e-02 2.668484708211995605e-03
8.002502278161049531e+00 1.297288603222901057e-02 1.375123169172687157e-03
1.077105056036769071e+01 1.310387399741755506e-02 1.191261272492505005e-03
1.449740670372631612e+01 5.390845468513954207e-03 6.585965954990556735e-04
1.951293422635963282e+01 4.005203847221044770e-03 4.893135285487310504e-04
2.626363527653332852e+01 1.820964254195041104e-03 2.843868378423194737e-04
3.534981105030105653e+01 1.352910796488564476e-03 2.112891685873294562e-04
4.757944314009409226e+01 8.090343990898162408e-04 1.408348117810817818e-04
6.404004271197280218e+01 3.460783174398174224e-04 7.939581117214493833e-05
8.619535664753031767e+01 2.571237139972856094e-04 5.898822554221170927e-05
1.160155301739971492e+02 1.809792477335158334e-04 4.265721777546972407e-05
1.561523006000496423e+02 7.470058716754125901e-05 2.362239980013764232e-05
2.101748011332487067e+02 8.324976504907541657e-05 2.149499690738329165e-05
2.828869434625969461e+02 2.474062973626438630e-05 1.010031979482935040e-05
3.807546021222372019e+02 9.190698006566415713e-06 5.306251968131676946e-06
6.897785379387657940e+02 5.073223317694017892e-06 2.929026848129727561e-06
9.284145445194744752e+02 5.025629385598853117e-06 2.512814692799426559e-06
