# mu	p(mu)	err
-1.302966933996698117e+03 3.914449714857137287e-07 2.260008596602022065e-07
-1.151769165799626990e+03 3.914449714857125640e-07 2.260008596602015447e-07
-1.000571397602555408e+03 5.219266286476167873e-07 2.609633143238083936e-07
-8.493736294054838254e+02 7.828899429714274573e-07 3.196134808394365031e-07
-6.981758612084126980e+02 1.435298228780945927e-06 4.327586988298255859e-07
-5.469780930113411159e+02 2.870596457561900748e-06 6.120132211200748844e-07
-3.957803248142699886e+02 1.109094085876185506e-05 1.202981439065424476e-06
-2.445825566171984065e+02 7.724514103984750856e-05 3.174755740302605948e-06
-9.338478842012727910e+01 4.798854387100512202e-03 2.502323865744697878e-05
5.781297977694430301e+01 1.696522506419078117e-03 1.487834224804727743e-05
2.090107479740158851e+02 1.696261543104759286e-05 1.487719789222145255e-06
3.602085161710870125e+02 4.044931372019029334e-06 7.264911207490547689e-07
5.114062843681585946e+02 6.524082858095228105e-07 2.917658552308408538e-07
6.626040525652297219e+02 1.043853257295233575e-06 3.690578583985627865e-07
8.138018207623013041e+02 2.609633143238091348e-07 1.845289291992819226e-07
1.116197357156443559e+03 3.914449714857107641e-07 2.260008596602005124e-07
