# mu	p(mu)	err
-7.796212939149972954e+02 1.286018806683056137e-06 7.424833042213837965e-07
-5.495095500080025204e+02 1.286018806683056137e-06 7.424833042213837965e-07
-4.574648524452045990e+02 1.286018806683056137e-06 7.424833042213837965e-07
-4.114425036638056667e+02 8.573458711220375307e-07 6.062350792926804796e-07
-3.654201548824067345e+02 5.144075226732218620e-06 1.484966608442765899e-06
-3.193978061010077454e+02 1.328886100239157966e-05 2.386749893926370702e-06
-2.733754573196088131e+02 1.628957155131871361e-05 2.642517446666161847e-06
-2.273531085382098809e+02 4.072392887829677895e-05 4.178186944098794686e-06
-1.813307597568109486e+02 8.230520362771538950e-05 5.939866433771055972e-06
-1.353084109754119027e+02 2.683492576611977453e-04 1.072539342109397111e-05
-8.928606219401297039e+01 8.029044083057880607e-04 1.855218018679543078e-05
-4.326371341261403813e+01 2.838672179285065943e-03 3.488354821673855707e-05
2.758635368784894126e+00 7.086820970694761301e-03 5.511740513942135430e-05
4.878098415018382639e+01 6.866054408880819734e-03 5.425211239368112179e-05
9.480333293158287233e+01 2.725502524296956851e-03 3.418112297700798860e-05
1.408256817129818046e+02 6.965935202866554640e-04 1.728035848106354295e-05
1.868480304943807369e+02 1.869013999046041739e-04 8.950953678662993266e-06
2.328703792757796691e+02 5.701350042961548918e-05 4.943697461998728705e-06
2.788927280571786014e+02 1.886160916468482504e-05 2.843494570072195120e-06
3.249150768385775336e+02 7.716112840098337671e-06 1.818705237878041862e-06
3.709374256199764659e+02 4.286729355610187124e-06 1.355582847643408686e-06
4.169597744013753982e+02 1.286018806683049996e-06 7.424833042213803025e-07
4.629821231827745578e+02 1.714691742244075061e-06 8.573458711220375307e-07
5.550268207455724223e+02 1.714691742244075061e-06 8.573458711220375307e-07
