# mu	p(mu)	err
-3.806780498384152907e+03 1.062045116672859682e-07 7.509793039254370745e-08
-3.063741053305199785e+03 1.062045116672859682e-07 7.509793039254370745e-08
-2.692221330765722996e+03 1.062045116672859682e-07 7.509793039254370745e-08
-2.320701608226246208e+03 1.062045116672859682e-07 7.509793039254370745e-08
-1.949181885686769419e+03 2.655112791682149007e-07 1.187402538026104576e-07
-1.577662163147292631e+03 4.779203025027868636e-07 1.593067675009289457e-07
-1.206142440607815843e+03 6.372270700037157829e-07 1.839516102007809212e-07
-8.346227180683390543e+02 1.752374442510218324e-06 3.050492353088515849e-07
-4.631029955288622659e+02 4.784513250611233131e-05 1.593952466899225054e-06
-9.158327298938547756e+01 2.631057469789508524e-03 1.182011365739686248e-05
2.799364495500913108e+02 7.381213560876374812e-06 6.260663629939019807e-07
6.514561720895680992e+02 1.008942860839219100e-06 2.314673668528935102e-07
1.022975894629043978e+03 3.186135350018578914e-07 1.300734309831566749e-07
1.394495617168520766e+03 1.062045116672859682e-07 7.509793039254370745e-08
2.137535062247474343e+03 1.062045116672859682e-07 7.509793039254370745e-08
