# s	p(s)	error
1.000000000000000000e+00 1.277641099978691352e+00 4.020204886600327321e-02
1.811609194200414219e+00 1.682829151604663120e-01 1.084005549106632077e-02
2.438354098268828540e+00 7.263045447722943360e-02 6.138393762429628780e-03
3.281927872511474220e+00 4.432577201031360353e-02 4.133399552858135415e-03
4.417344703140069662e+00 2.376863832643059948e-02 2.608946996863246905e-03
5.945570708544391181e+00 3.808438815538479905e-02 2.846560819332076293e-03
8.002502278161049531e+00 1.090713741087493208e-02 1.313065041931886544e-03
1.077105056036769071e+01 1.221413666427644505e-02 1.197694638323743921e-03
1.449740670372631612e+01 7.155022932297995346e-03 7.901401015141909815e-04
1.951293422635963282e+01 4.278670621544187688e-03 5.266679462153422758e-04
2.626363527653332852e+01 1.974769987700355448e-03 3.084072578438808664e-04
3.534981105030105653e+01 1.324043115619902115e-03 2.176713473565420047e-04
4.757944314009409226e+01 9.305424498781216490e-04 1.572903821439983641e-04
6.404004271197280218e+01 4.740750822245956933e-04 9.677017093485325056e-05
8.619535664753031767e+01 1.907862103583682291e-04 5.291457416142734808e-05
1.160155301739971492e+02 9.813272995265913737e-05 3.271090998421971472e-05
1.561523006000496423e+02 4.860605382962816860e-05 1.984333838214020251e-05
2.101748011332487067e+02 2.407503052272605236e-05 1.203751526136302618e-05
2.828869434625969461e+02 2.683031968773004621e-05 1.095343214511471966e-05
3.807546021222372019e+02 1.661163359611347935e-05 7.428948387645804613e-06
5.124805876960931528e+02 1.234184492513758225e-05 5.519440844073687182e-06
6.897785379387657940e+02 5.501727519144759379e-06 3.176423864186198963e-06
9.284145445194744752e+02 4.087585213626026046e-06 2.359968423422520124e-06
5.519954321281567900e+03 4.583339333880637260e-07 3.240910323466032057e-07
