# s	p(s)	error
1.000000000000000000e+00 1.253485820627655789e+00 3.995966846936409994e-02
1.804721766827170226e+00 1.898743721304036736e-01 1.157684478974860438e-02
2.424462017082328114e+00 8.091511643276945442e-02 6.520325895831303661e-03
3.257020655659783159e+00 3.793809752560162868e-02 3.852030183508485962e-03
4.375479375074184496e+00 2.678468316534649354e-02 2.792496257963309782e-03
5.878016072274911963e+00 2.600607459850409059e-02 2.374018948293799263e-03
7.896522868499724623e+00 2.064897028898057818e-02 1.825128364482213805e-03
1.060818355139448244e+01 1.200834900450455101e-02 1.200834900450455101e-03
1.425102670302997687e+01 6.972247191304890325e-03 7.894515371093688500e-04
1.914481976169957633e+01 3.393463804154257281e-03 4.751799780827132896e-04
2.571913809059344302e+01 2.129787984119866501e-03 3.247896226898397648e-04
3.455107294592217926e+01 1.548503099950477267e-03 2.389392157490426789e-04
4.641588833612777165e+01 8.507840792492123811e-04 1.528053315131263832e-04
6.235507341273912374e+01 4.903021233090467529e-04 1.000825018258602529e-04
8.376776400682915380e+01 1.976927562399606174e-04 5.483010533930627651e-05
1.125335582600764610e+02 2.150779442872612730e-04 4.934226442803384100e-05
1.511775070615661605e+02 1.095419581421233271e-04 3.038147283816582399e-05
2.030917620904734804e+02 3.136187531137799890e-05 1.402545701962271645e-05
2.728333376486766610e+02 9.338064877762370281e-06 6.603008998225700355e-06
3.665241237079625876e+02 3.475535773751363872e-05 1.099060913444996058e-05
4.923882631706736674e+02 5.174240733062888598e-06 3.658740709840420990e-06
6.614740641230146139e+02 3.851602876006317545e-06 2.723494512061676122e-06
8.886238162743397879e+02 2.867057309426468044e-06 2.027315665545913180e-06
1.603718743751329384e+03 1.588642283883437669e-06 1.123339731813662949e-06
