# s	p(s)	error
1.000000000000000000e+00 1.314631470414370895e+00 4.092269019356071375e-02
1.804721766827170226e+00 1.983446043443993778e-01 1.183224709987556154e-02
2.424462017082328114e+00 7.513546525900020867e-02 6.283143249100427499e-03
3.257020655659783159e+00 3.911144074804291659e-02 3.911144074804291312e-03
4.375479375074184496e+00 2.241761525795304272e-02 2.554724357646703890e-03
5.878016072274911963e+00 2.578935731018322519e-02 2.364106508556847609e-03
7.896522868499724623e+00 2.032633012821525448e-02 1.810813411196245766e-03
1.060818355139448244e+01 1.044726363391895903e-02 1.120064229667956570e-03
1.425102670302997687e+01 6.704083837793164274e-03 7.741209216839405353e-04
1.914481976169957633e+01 3.393463804154257281e-03 4.751799780827132896e-04
2.571913809059344302e+01 2.179317937238933224e-03 3.285445407596745103e-04
3.455107294592217926e+01 1.474764857095692749e-03 2.331807980797560766e-04
4.641588833612777165e+01 5.214483066366140890e-04 1.196284459426005283e-04
6.235507341273912374e+01 2.655803167924002703e-04 7.365872691915147823e-05
8.376776400682915380e+01 3.193498370030133614e-04 6.968784767800562769e-05
1.125335582600764610e+02 1.924381606780758958e-04 4.667310958089941348e-05
1.511775070615661605e+02 4.213152236235512634e-05 1.884178959955571696e-05
2.030917620904734804e+02 8.154087580958279714e-05 2.261536990597630872e-05
2.728333376486766610e+02 3.268322707216829768e-05 1.235309869657299902e-05
3.665241237079625876e+02 1.042660732125409128e-05 6.019804543660572634e-06
4.923882631706736674e+02 5.174240733062888598e-06 3.658740709840420990e-06
2.154434690031882383e+03 1.773831032962586857e-06 1.024121824377861438e-06
2.894266124716748891e+03 1.320404878816626163e-06 7.623361122240743214e-07
