# s	p(s)	error
1.000000000000000000e+00 1.253161919234332178e+00 3.785314009647534894e-02
1.811609194200414219e+00 1.754595110650884471e-01 1.052336216057347257e-02
2.438354098268828540e+00 8.393689347311256155e-02 6.273737975838525154e-03
3.281927872511474220e+00 3.901985268601904089e-02 3.687029514342216475e-03
4.417344703140069662e+00 2.226044264491610844e-02 2.400405263137387300e-03
5.945570708544391181e+00 3.673131308030586073e-02 2.657784536395467814e-03
8.002502278161049531e+00 1.314494144717785751e-02 1.370454881836423878e-03
1.077105056036769071e+01 1.231392657707945822e-02 1.143319380009078304e-03
1.449740670372631612e+01 6.388388678143207440e-03 7.098209642381341118e-04
1.951293422635963282e+01 4.511955207779488712e-03 5.141850164386159959e-04
2.626363527653332852e+01 1.828483672811854728e-03 2.821411560658587713e-04
3.534981105030105653e+01 1.358497453451526721e-03 2.096207079825415859e-04
4.757944314009409226e+01 6.728764234087051101e-04 1.271616913870024295e-04
6.404004271197280218e+01 5.177773161196735962e-04 9.614883381724908043e-05
8.619535664753031767e+01 2.653033657916695686e-04 5.932363605696654439e-05
1.160155301739971492e+02 1.478331275987777816e-04 3.817034941385482634e-05
1.561523006000496423e+02 1.025123722316590807e-04 2.739758391402193386e-05
2.101748011332487067e+02 3.808149853748054090e-05 1.439345352612049012e-05
2.828869434625969461e+02 4.041882943464079382e-05 1.278155613713207040e-05
5.124805876960931528e+02 1.115550460994437424e-05 4.988893326229579316e-06
6.897785379387657940e+02 6.630510222176041720e-06 3.315255111088020860e-06
9.284145445194744752e+02 3.694672552664346921e-06 2.133120192848282679e-06
