# s	p(s)	error
1.000000000000000000e+00 1.224616262248015675e+00 3.736783026977941874e-02
1.811609194200414219e+00 1.737161944807543712e-01 1.045648613368950312e-02
2.438354098268828540e+00 7.388496190451998569e-02 5.877971963418718998e-03
3.281927872511474220e+00 4.759784340611824399e-02 4.066558200482035985e-03
4.417344703140069662e+00 2.323148438407097310e-02 2.448813469343273218e-03
5.945570708544391181e+00 3.586276737266018422e-02 2.622545283251257950e-03
8.002502278161049531e+00 1.382107007079652443e-02 1.403317049442628873e-03
1.077105056036769071e+01 1.397370619283515823e-02 1.216255009531181470e-03
1.449740670372631612e+01 6.606701792588045088e-03 7.208502632984560479e-04
1.951293422635963282e+01 3.798275979109739294e-03 4.711181529654424210e-04
2.626363527653332852e+01 2.344415921319544828e-03 3.190345973383221928e-04
3.534981105030105653e+01 1.548281346779581706e-03 2.234751630861169555e-04
4.757944314009409226e+01 6.470534397884555172e-04 1.245254925473127008e-04
6.404004271197280218e+01 6.053729970090209866e-04 1.038206124705273303e-04
8.619535664753031767e+01 2.248851567704692725e-04 5.454266205871949330e-05
1.160155301739971492e+02 1.965665465192427180e-04 4.395361601194013815e-05
1.561523006000496423e+02 5.111465029618030671e-05 1.931952186224673070e-05
2.101748011332487067e+02 6.510230147269708135e-05 1.879341564006291624e-05
2.828869434625969461e+02 2.821505347831966629e-05 1.066428781886025531e-05
3.807546021222372019e+02 1.796808651697954931e-05 7.335440603463688820e-06
