# s	p(s)	error
1.000000000000000000e+00 1.215653619272598407e+00 3.672016046196840272e-02
1.811609194200414219e+00 1.879633395810041130e-01 1.072763441543768057e-02
2.438354098268828540e+00 7.005243565944596629e-02 5.644986134029199472e-03
3.281927872511474220e+00 3.818991611973380357e-02 3.592605105565272253e-03
4.417344703140069662e+00 2.410511656735529751e-02 2.460218157513735689e-03
5.945570708544391181e+00 4.328064554280108139e-02 2.841513589045629919e-03
8.002502278161049531e+00 1.219708804975547581e-02 1.300213954830161268e-03
1.077105056036769071e+01 1.287215443921556693e-02 1.151320493718467532e-03
1.449740670372631612e+01 6.120669898845410017e-03 6.843116980827548520e-04
1.951293422635963282e+01 4.490594125724139962e-03 5.052313118821706714e-04
2.626363527653332852e+01 2.491704096473648482e-03 3.243922428063619919e-04
3.534981105030105653e+01 1.474721644458727070e-03 2.151102601307332979e-04
4.757944314009409226e+01 6.760486288912809054e-04 1.255390787660986564e-04
6.404004271197280218e+01 5.369197436905096335e-04 9.643363272967256014e-05
8.619535664753031767e+01 2.187582012329775962e-04 5.305665706786412942e-05
1.160155301739971492e+02 1.051661195258841742e-04 3.170877810227513911e-05
1.561523006000496423e+02 7.813463564899614754e-05 2.355847905262249179e-05
2.101748011332487067e+02 5.805121759293163907e-05 1.750310067082114452e-05
2.828869434625969461e+02 2.352543380140566123e-05 9.604218131844640191e-06
3.807546021222372019e+02 2.039164078049386663e-05 7.707315761392831633e-06
9.284145445194744752e+02 3.584087572193195868e-06 2.069273924604934089e-06
1.249609141291986816e+03 2.662847862504664690e-06 1.537395930228087916e-06
