# mu	p(mu)	err
-7.083567776995192844e+02 9.612603088791507675e-07 6.797136828939226850e-07
-6.673095500728231855e+02 9.612603088791535204e-07 6.797136828939246967e-07
-6.262623224461272002e+02 9.612603088791507675e-07 6.797136828939226850e-07
-5.852150948194311013e+02 9.612603088791535204e-07 6.797136828939246967e-07
-5.441678671927351161e+02 1.441890463318726363e-06 8.324758471390208940e-07
-5.031206395660390172e+02 9.612603088791522499e-07 6.797136828939237438e-07
-4.620734119393429751e+02 3.845041235516608999e-06 1.359427365787847488e-06
-4.210261843126469330e+02 4.325671389956185230e-06 1.441890463318728481e-06
-3.799789566859508909e+02 1.201575386098940153e-05 2.403150772197880307e-06
-3.389317290592548488e+02 1.345764432430812938e-05 2.543255722491369706e-06
-2.978845014325588068e+02 2.018646648646219661e-05 3.114839402758616061e-06
-2.568372738058627647e+02 3.989230281848476194e-05 4.378749098155618708e-06
-2.157900461791666658e+02 7.738145486477184855e-05 6.098512982884797075e-06
-1.747428185524706805e+02 1.432277860229934678e-04 8.296962873019850040e-06
-1.336955909257745816e+02 3.585500952119242426e-04 1.312745168096352554e-05
-9.264836329907859636e+01 8.973364983386873618e-04 2.076745000670017683e-05
-5.160113567238249743e+01 2.484857898452604887e-03 3.455861159673047773e-05
-1.055390804568639851e+01 5.806492895784526320e-03 5.282779171282121170e-05
3.049331958100958673e+01 7.475721422153156458e-03 5.994211492495667994e-05
7.154054720770568565e+01 4.548203151461715360e-03 4.675471722842107025e-05
1.125877748344016709e+02 1.676918608839678658e-03 2.838974550694691842e-05
1.536350024610977698e+02 5.133130049414679668e-04 1.570712286960476351e-05
1.946822300877937550e+02 1.884070205403135640e-04 9.515991560514918860e-06
2.357294577144898540e+02 5.334994714279287268e-05 5.063752890355504504e-06
2.767766853411859529e+02 1.922520617758307295e-05 3.039772000375103211e-06
3.178239129678819381e+02 1.057386339767068894e-05 2.254355251029759606e-06
3.588711405945779234e+02 4.325671389956166595e-06 1.441890463318722128e-06
3.999183682212741360e+02 1.441890463318730175e-06 8.324758471390231174e-07
4.409655958479701212e+02 9.612603088791535204e-07 6.797136828939246967e-07
4.820128234746661064e+02 1.441890463318730175e-06 8.324758471390231174e-07
