# s	p(s)	error
1.000000000000000000e+00 1.240889220404460147e+00 3.610838488773304711e-02
1.811609194200414219e+00 1.879159346203788938e-01 1.043977414557660521e-02
2.438354098268828540e+00 7.540920959672357815e-02 5.700400433053597754e-03
3.281927872511474220e+00 4.450090900401673655e-02 3.774517837790274024e-03
4.417344703140069662e+00 2.331030197316026967e-02 2.354696085246826397e-03
5.945570708544391181e+00 3.446070652284000807e-02 2.467782451091343494e-03
8.002502278161049531e+00 1.234198918170376427e-02 1.272978986310544219e-03
1.077105056036769071e+01 1.073044504993248688e-02 1.023107792106617807e-03
1.449740670372631612e+01 7.465003511942416847e-03 7.355486521916134715e-04
1.951293422635963282e+01 4.146209656585441057e-03 4.725044425869943444e-04
2.626363527653332852e+01 2.560402540994405340e-03 3.200503176243006676e-04
3.534981105030105653e+01 1.367268628437893997e-03 2.015927611661063039e-04
4.757944314009409226e+01 9.054148560713696104e-04 1.414020441424966232e-04
6.404004271197280218e+01 4.922126330803349098e-04 8.986532074237098440e-05
8.619535664753031767e+01 2.559873697409697211e-04 5.586102375193532726e-05
1.160155301739971492e+02 1.449062000512628932e-04 3.622655001281572330e-05
1.561523006000496423e+02 1.143888380596089904e-04 2.774336833596713990e-05
2.101748011332487067e+02 1.499766759662732465e-05 8.658907424129314029e-06
2.828869434625969461e+02 3.342817910930379673e-05 1.114272636976793224e-05
3.807546021222372019e+02 1.103819200788638351e-05 5.519096003943191755e-06
9.284145445194744752e+02 3.395177104011438831e-06 1.960206414947458513e-06
