# s	p(s)	error
1.000000000000000000e+00 1.215786914625588855e+00 3.925980708459894664e-02
1.811609194200414219e+00 1.784491657405632703e-01 1.117492023106205802e-02
2.438354098268828540e+00 8.474804486941256432e-02 6.637979176001568803e-03
3.281927872511474220e+00 4.171897031542787931e-02 4.014409790321049089e-03
4.417344703140069662e+00 2.525574822806312195e-02 2.692271807159998115e-03
5.945570708544391181e+00 3.390333598616492722e-02 2.688709436496311382e-03
8.002502278161049531e+00 1.394105765686963656e-02 1.486121739599737110e-03
1.077105056036769071e+01 1.247632439884614405e-02 1.211807750278225257e-03
1.449740670372631612e+01 7.258161500989389683e-03 7.966867260417604671e-04
1.951293422635963282e+01 3.833260099969960488e-03 4.990479579213332600e-04
2.626363527653332852e+01 2.220454358228330857e-03 3.273881341298518280e-04
3.534981105030105653e+01 1.255219869271001227e-03 2.121708826268318070e-04
4.757944314009409226e+01 5.861950996913931284e-04 1.249772151783534811e-04
6.404004271197280218e+01 5.938934007035093958e-04 1.084296041062555267e-04
8.619535664753031767e+01 1.912046011705576377e-04 5.303061489423750225e-05
1.160155301739971492e+02 1.857683184703237895e-04 4.505543523214854048e-05
1.561523006000496423e+02 1.055440664480339558e-04 2.927265718456652848e-05
2.101748011332487067e+02 6.031956660573358051e-05 1.907472179483498873e-05
2.828869434625969461e+02 2.240763175674822738e-05 1.002099756457441319e-05
3.807546021222372019e+02 1.997767514058910399e-05 8.155851723587915849e-06
5.124805876960931528e+02 9.895128299627850238e-06 4.947564149813925119e-06
6.897785379387657940e+02 3.675861807381805903e-06 2.599226810704313491e-06
9.284145445194744752e+02 6.827582027145810571e-06 3.053387506930769413e-06
