# s	p(s)	error
1.000000000000000000e+00 1.252385477499375677e+00 4.076167536096070299e-02
1.804721766827170226e+00 1.808384930498772858e-01 1.152984119940680952e-02
2.424462017082328114e+00 7.113674615120085809e-02 6.239105367931915835e-03
3.257020655659783159e+00 4.602819658839612388e-02 4.329968506476693062e-03
4.375479375074184496e+00 3.001757346678333646e-02 3.016879645643881763e-03
5.878016072274911963e+00 2.415010576667918699e-02 2.334678845896086870e-03
7.896522868499724623e+00 2.100100818648989107e-02 1.878387276040839084e-03
1.060818355139448244e+01 1.325656080808895222e-02 1.287591009637618867e-03
1.425102670302997687e+01 7.168208020021432127e-03 8.168931181442422871e-04
1.914481976169957633e+01 3.049070197660027313e-03 4.596646275042311756e-04
2.571913809059344302e+01 2.733918022778988009e-03 3.755325213984066365e-04
3.455107294592217926e+01 1.267121996464520015e-03 2.205776269544476803e-04
4.641588833612777165e+01 7.717259892632799241e-04 1.485187358805949750e-04
6.235507341273912374e+01 3.191431246823692234e-04 8.240240046342754362e-05
8.376776400682915380e+01 4.276149395704521372e-04 8.229453349016868972e-05
1.125335582600764610e+02 1.532594736441393352e-04 4.250653005188971176e-05
1.511775070615661605e+02 7.020512810594537639e-05 2.482126107889212591e-05
2.030917620904734804e+02 3.919448581055677225e-05 1.600108182776994049e-05
2.728333376486766610e+02 3.403820368427185679e-05 1.286523171770654898e-05
3.665241237079625876e+02 1.809812022504696415e-05 8.093725417633760520e-06
6.614740641230146139e+02 8.022564168155299784e-06 4.011282084077649892e-06
1.193776641714435755e+03 2.222659557727708934e-06 1.571657645538355414e-06
