# s	p(s)	error
1.000000000000000000e+00 1.281651150344540246e+00 4.071299055062971295e-02
1.811609194200414219e+00 1.877532267310108582e-01 1.157735992874869835e-02
2.438354098268828540e+00 7.319450690413793759e-02 6.230730201781373156e-03
3.281927872511474220e+00 4.610552871548405374e-02 4.262457637591156832e-03
4.417344703140069662e+00 2.547147762110331740e-02 2.730829043842523951e-03
5.945570708544391181e+00 3.219321456860268355e-02 2.646265936591177953e-03
8.002502278161049531e+00 1.066631256968549393e-02 1.312932317454185279e-03
1.077105056036769071e+01 1.164688659849231166e-02 1.182562164352531000e-03
1.449740670372631612e+01 6.333797923399165676e-03 7.516835202196446575e-04
1.951293422635963282e+01 4.175554398511243694e-03 5.260704059182209208e-04
2.626363527653332852e+01 2.412889416411527314e-03 3.446984880587896163e-04
3.534981105030105653e+01 9.146376803892243904e-04 1.829275360778448672e-04
4.757944314009409226e+01 8.698148154054107309e-04 1.537629885874227482e-04
6.404004271197280218e+01 3.635105915715440236e-04 8.568026811112408809e-05
8.619535664753031767e+01 1.950543582411057861e-04 5.409834539546375868e-05
1.160155301739971492e+02 1.895086201844913974e-04 4.596259164621864859e-05
1.561523006000496423e+02 9.110463557104428087e-05 2.746908116829271300e-05
2.101748011332487067e+02 3.692043271438189629e-05 1.507270353883249155e-05
2.828869434625969461e+02 3.200230897876525822e-05 1.209573584823747129e-05
5.124805876960931528e+02 7.570769303070974302e-06 4.370985695100583092e-06
9.284145445194744752e+02 6.965050121652102116e-06 3.114865107741455985e-06
