# s	p(s)	error
1.000000000000000000e+00 1.269576781097843998e+00 3.914272901687563394e-02
1.804721766827170226e+00 1.945924400741644578e-01 1.140721085835927351e-02
2.424462017082328114e+00 7.366981209053240220e-02 6.055621251329746692e-03
3.257020655659783159e+00 4.112876769188933412e-02 3.903769871020381765e-03
4.375479375074184496e+00 2.565077781395310591e-02 2.659861752533226615e-03
5.878016072274911963e+00 2.648513386742390452e-02 2.331886011772885212e-03
7.896522868499724623e+00 1.833954598034459246e-02 1.674163837972988088e-03
1.060818355139448244e+01 1.217267378035566568e-02 1.176776791271924106e-03
1.425102670302997687e+01 7.960217441084936271e-03 8.210337393574808221e-04
1.914481976169957633e+01 3.530042842711549143e-03 4.717218170735767990e-04
2.571913809059344302e+01 2.533848127985936522e-03 3.448130555151060418e-04
3.455107294592217926e+01 1.536860219499721703e-03 2.316903956047190131e-04
4.641588833612777165e+01 7.280053920910068994e-04 1.375800871847766176e-04
6.235507341273912374e+01 5.225588419477997888e-04 1.005664960219937687e-04
8.376776400682915380e+01 1.440675956404571518e-04 4.555817392479889961e-05
1.125335582600764610e+02 1.179651882794397003e-04 3.556784253150290507e-05
1.511775070615661605e+02 9.579377716072322237e-05 2.765328151521729018e-05
2.030917620904734804e+02 5.942250058997936848e-05 1.879104461270340729e-05
2.728333376486766610e+02 8.846587778932772647e-06 6.255482208845401050e-06
3.665241237079625876e+02 1.975567702974459703e-05 8.065221374349439327e-06
4.923882631706736674e+02 7.352868410141999898e-06 4.245180555911379825e-06
1.603718743751329384e+03 1.505029532100098721e-06 1.064216588033996455e-06
