# s	p(s)	error
1.000000000000000000e+00 1.262345836898819629e+00 3.828807924015571046e-02
1.811609194200414219e+00 1.756446211510169220e-01 1.061107962119382277e-02
2.438354098268828540e+00 7.191657252066480099e-02 5.852487671169612042e-03
3.281927872511474220e+00 4.387745817737962600e-02 3.940312064057726639e-03
4.417344703140069662e+00 2.208344397457288888e-02 2.409501276638017272e-03
5.945570708544391181e+00 3.652555857360127722e-02 2.671013376071490648e-03
8.002502278161049531e+00 1.204484162581727878e-02 1.322093127750852311e-03
1.077105056036769071e+01 1.078178689227666208e-02 1.078178689227666208e-03
1.449740670372631612e+01 6.087964029156922932e-03 6.983373677633086763e-04
1.951293422635963282e+01 4.820712662919914709e-03 5.356347403244350039e-04
2.626363527653332852e+01 2.343526338920043795e-03 3.219080995426637525e-04
3.534981105030105653e+01 1.379783673091787696e-03 2.129052429810627286e-04
4.757944314009409226e+01 9.274981452438420346e-04 1.504600672176024619e-04
6.404004271197280218e+01 4.533537409950453602e-04 9.067074819900906662e-05
8.619535664753031767e+01 2.559873697409697211e-04 5.872753029071939876e-05
1.160155301739971492e+02 1.301295809670880365e-04 3.609145204857528664e-05
1.561523006000496423e+02 1.338668135805950467e-04 3.155271055289139253e-05
2.101748011332487067e+02 4.972910834671165933e-05 1.657636944890388531e-05
2.828869434625969461e+02 2.873650484834887664e-05 1.086137791113328648e-05
3.807546021222372019e+02 1.525013369510618728e-05 6.820067121643496637e-06
5.124805876960931528e+02 9.064239663781237079e-06 4.532119831890618539e-06
6.897785379387657940e+02 5.050802483425382273e-06 2.916082173429274966e-06
1.249609141291986816e+03 1.858679932954909723e-06 1.314285184647774056e-06
1.681924324880868880e+03 1.380932186185572485e-06 9.764665132105821961e-07
