# s	p(s)	error
1.000000000000000000e+00 1.210022923331921740e+00 3.952972585589197008e-02
1.804721766827170226e+00 2.003557367159781999e-01 1.197354542836032675e-02
2.424462017082328114e+00 8.042953719285270142e-02 6.545262911184924863e-03
3.257020655659783159e+00 3.925262350976755493e-02 3.945037097544916785e-03
4.375479375074184496e+00 2.921887971600417577e-02 2.936607903409454382e-03
5.878016072274911963e+00 2.460601364229194135e-02 2.325049744791682360e-03
7.896522868499724623e+00 1.929745855568158752e-02 1.776475053630530805e-03
1.060818355139448244e+01 1.387771079365811115e-02 1.299766702657431531e-03
1.425102670302997687e+01 6.252546696647254092e-03 7.527181680344878934e-04
1.914481976169957633e+01 4.249553238091280730e-03 5.353933833866087030e-04
2.571913809059344302e+01 2.661175192904602447e-03 3.655405252636375170e-04
3.455107294592217926e+01 1.831422513333890237e-03 2.616317876191271612e-04
4.641588833612777165e+01 8.624800022898889773e-04 1.549059813033290360e-04
6.235507341273912374e+01 2.899414108348620013e-04 7.749010154156567472e-05
8.376776400682915380e+01 2.158266747638990424e-04 5.768210513522856089e-05
1.125335582600764610e+02 1.836081430797261891e-04 4.590203576993154728e-05
1.511775070615661605e+02 4.271071402232541256e-05 1.910081198429461796e-05
2.030917620904734804e+02 5.086882267800273529e-05 1.798484473329588185e-05
2.728333376486766610e+02 2.839931216483118900e-05 1.159397064164192222e-05
3.665241237079625876e+02 2.113988854668457244e-05 8.630323359780575496e-06
4.923882631706736674e+02 1.049074440424103077e-05 5.245372202120515383e-06
8.886238162743397879e+02 4.359707101562465644e-06 2.517078068675012907e-06
