# s	p(s)	error
1.000000000000000000e+00 1.256314508301594079e+00 3.925982838442481498e-02
1.811609194200414219e+00 1.984273455862809732e-01 1.159224930489406724e-02
2.438354098268828540e+00 7.044167592549628598e-02 5.953408211864050052e-03
3.281927872511474220e+00 4.261615247274890689e-02 3.991368375017874739e-03
4.417344703140069662e+00 2.582974250597364768e-02 2.678419526601987736e-03
5.945570708544391181e+00 3.425413130677649326e-02 2.658636202136832691e-03
8.002502278161049531e+00 9.965198838304907894e-03 1.236030793037837814e-03
1.077105056036769071e+01 1.366852338278944611e-02 1.247759764090099980e-03
1.449740670372631612e+01 5.585371073439171843e-03 6.875116531024637366e-04
1.951293422635963282e+01 4.149729359180165215e-03 5.107963739821975253e-04
2.626363527653332852e+01 2.148826798285481503e-03 3.168272265772759241e-04
3.534981105030105653e+01 1.180022365581955088e-03 2.023721661338216042e-04
4.757944314009409226e+01 8.509283705197643200e-04 1.481276161262821143e-04
6.404004271197280218e+01 5.172619941611210272e-04 9.954711719016195364e-05
8.619535664753031767e+01 3.416062353419392367e-04 6.973008079507138281e-05
1.160155301739971492e+02 1.163255125146240107e-04 3.507346168698175762e-05
1.561523006000496423e+02 7.856878395635282105e-05 2.484563102917702860e-05
2.101748011332487067e+02 4.086164189420662517e-05 1.544424894483556747e-05
2.828869434625969461e+02 2.168480492588538265e-05 9.697739578620400515e-06
3.807546021222372019e+02 1.288882267134781028e-05 6.444411335673905142e-06
6.897785379387657940e+02 3.557285620046908843e-06 2.515380784552561361e-06
