# mu	p(mu)	err
-1.109707250837468109e+03 5.239795151339727645e-07 2.619897575669863823e-07
-9.591018566667353298e+02 2.619897575669863823e-07 1.852547341770356711e-07
-8.084964624960025503e+02 7.859692727009591468e-07 3.208706119372923349e-07
-6.578910683252697709e+02 2.357907818102877758e-06 5.557642025311071190e-07
-5.072856741545369914e+02 3.405866848370823287e-06 6.679454430977534078e-07
-3.566802799838042120e+02 1.113456469659692098e-05 1.207713108622108223e-06
-2.060748858130714325e+02 9.313735881506395075e-05 3.492923850901140521e-06
-5.546949164233910778e+01 6.288409156001590998e-03 2.870103473973433528e-05
9.513590252839367167e+01 2.280620839620616273e-04 5.465799579541963545e-06
2.457412966991264511e+02 6.811733696741646574e-06 9.446175045541491730e-07
3.963466908698592306e+02 3.012882212020343872e-06 6.282293690624053595e-07
5.469520850405920100e+02 6.549743939174659027e-07 2.929134536642356926e-07
6.975574792113247895e+02 2.619897575669863823e-07 1.852547341770356711e-07
