# s	p(s)	error
1.000000000000000000e+00 1.306584810490092785e+00 3.992481106720528056e-02
1.804721766827170226e+00 1.791363626908412665e-01 1.100425928483793857e-02
2.424462017082328114e+00 7.547862998383192412e-02 6.162804331490771489e-03
3.257020655659783159e+00 4.457327889590743941e-02 4.086025777149763887e-03
4.375479375074184496e+00 2.481489831115282763e-02 2.630373960239540312e-03
5.878016072274911963e+00 2.241512269751249134e-02 2.156896187221221325e-03
7.896522868499724623e+00 1.962076597270835318e-02 1.741061440561294605e-03
1.060818355139448244e+01 1.288027487357062961e-02 1.217071576200778405e-03
1.425102670302997687e+01 5.649967061085777592e-03 6.954628695331670305e-04
1.914481976169957633e+01 3.441047059152255172e-03 4.682671931015371688e-04
2.571913809059344302e+01 2.988355587893482424e-03 3.764974149807798253e-04
3.455107294592217926e+01 1.165200160133900847e-03 2.028353125953132193e-04
4.641588833612777165e+01 8.673520463046080963e-04 1.509866111090840798e-04
6.235507341273912374e+01 6.847694610731188151e-04 1.157471647068199347e-04
8.376776400682915380e+01 2.621462902826818373e-04 6.178847317392716283e-05
1.125335582600764610e+02 1.409319416208151842e-04 3.908748783573436037e-05
1.511775070615661605e+02 4.034883121924751287e-05 1.804454588378063095e-05
2.030917620904734804e+02 3.604185016932221261e-05 1.471402371678048593e-05
2.728333376486766610e+02 1.788589552623777253e-05 8.942947763118886266e-06
3.665241237079625876e+02 2.329933952725987540e-05 8.806322585883835628e-06
4.923882631706736674e+02 7.432958304848196952e-06 4.291420478179371154e-06
6.614740641230146139e+02 3.688631828466879455e-06 2.608256579209464275e-06
1.193776641714435755e+03 2.043878395145505129e-06 1.445240273128064421e-06
