# s	p(s)	error
1.000000000000000000e+00 1.309701990133561811e+00 4.026518080682427170e-02
1.811609194200414219e+00 1.885955259137954421e-01 1.135211663764577883e-02
2.438354098268828540e+00 7.462895841734164259e-02 6.155292747370512407e-03
3.281927872511474220e+00 4.111348442695747507e-02 3.937957606117033042e-03
4.417344703140069662e+00 2.101777762798712201e-02 2.426923914257211705e-03
5.945570708544391181e+00 3.310475633766853110e-02 2.625377950840081069e-03
8.002502278161049531e+00 1.330330243994061988e-02 1.434531994862865657e-03
1.077105056036769071e+01 1.080330429138501649e-02 1.114275757593330375e-03
1.449740670372631612e+01 5.123275938883663574e-03 6.614120796440531823e-04
1.951293422635963282e+01 4.060169954543002557e-03 5.075212443178753197e-04
2.626363527653332852e+01 2.073884938250313177e-03 3.126499181157121128e-04
3.534981105030105653e+01 1.190634986428730675e-03 2.041922155936975027e-04
4.757944314009409226e+01 7.284931898831718822e-04 1.376722723025019775e-04
6.404004271197280218e+01 5.412441784569884144e-04 1.022855353399038770e-04
8.619535664753031767e+01 1.579776444525642120e-04 4.763205199212051623e-05
1.160155301739971492e+02 2.240732356306613933e-04 4.889678873767532507e-05
1.561523006000496423e+02 7.134785845869401637e-05 2.378261948623133879e-05
2.101748011332487067e+02 4.711901048773364770e-05 1.665908591933825471e-05
3.807546021222372019e+02 1.300473927781389389e-05 6.502369638906946944e-06
5.124805876960931528e+02 1.690859182677307255e-05 6.390846999134410360e-06
6.897785379387657940e+02 7.178556677370892483e-06 3.589278338685446242e-06
1.249609141291986816e+03 2.971897871386362097e-06 1.715826036048992121e-06
5.519954321281567900e+03 4.485195022662636313e-07 3.171511815468900520e-07
