# mu	p(mu)	err
-6.139803781082964633e+02 1.555696732123512853e-06 5.500218543771438548e-07
-5.125285465467243284e+02 2.333545098185263986e-06 6.736364453016969998e-07
-4.110767149851519662e+02 6.417249020009489832e-06 1.117099667087251197e-06
-3.096248834235798313e+02 1.652927777881228505e-05 1.792851897984744744e-06
-2.081730518620074690e+02 6.728388366434178596e-05 3.617203995166620755e-06
-1.067212203004351068e+02 1.027732153659093430e-03 1.413700619361162665e-05
-5.269388738862744503e+00 8.318504888755918689e-03 4.021981923068373386e-05
9.618244282270961776e+01 3.943691215933096310e-04 8.757273788922061633e-06
1.976342743842819800e+02 1.691820196184316358e-05 1.813821639020942613e-06
2.990861059458543423e+02 2.528007189700714263e-06 7.011430420928881879e-07
4.005379375074262498e+02 1.166772549092631993e-06 4.763328985272307429e-07
5.019897690689986121e+02 7.778483660617546268e-07 3.889241830308773134e-07
