# s	p(s)	error
1.000000000000000000e+00 1.277701308446957285e+00 4.085638263041917184e-02
1.804721766827170226e+00 1.664976332239666845e-01 1.097852882144972723e-02
2.424462017082328114e+00 9.214488036761048217e-02 7.046495117316825367e-03
3.257020655659783159e+00 4.291941063191023753e-02 4.149176034620202617e-03
4.375479375074184496e+00 2.418520999373158578e-02 2.687245554859064942e-03
5.878016072274911963e+00 2.578206534220472620e-02 2.393804671311777679e-03
7.896522868499724623e+00 1.952255228490891795e-02 1.797196611008006813e-03
1.060818355139448244e+01 1.120703817860504124e-02 1.174816818719528989e-03
1.425102670302997687e+01 5.408742955217676895e-03 7.041583551149924007e-04
1.914481976169957633e+01 3.480241478823073876e-03 4.873312830404138876e-04
2.571913809059344302e+01 2.235047467262539847e-03 3.369460835247267629e-04
3.455107294592217926e+01 1.739349184754987194e-03 2.564530462367009024e-04
4.641588833612777165e+01 7.881009471133242029e-04 1.489370795768802150e-04
6.235507341273912374e+01 5.447434761663769295e-04 1.068329851874893241e-04
8.376776400682915380e+01 3.743042888618283368e-04 7.640454302056669960e-05
1.125335582600764610e+02 1.973591903589418854e-04 4.786663459037059342e-05
1.511775070615661605e+02 1.209849476612663327e-04 3.233458736465970302e-05
2.030917620904734804e+02 4.502940589795161448e-05 1.701951567013786789e-05
2.728333376486766610e+02 1.915371584617746122e-05 9.576857923088730610e-06
3.665241237079625876e+02 2.138647315961135351e-05 8.730991106462626162e-06
4.923882631706736674e+02 7.959834667417068941e-06 4.595612687938160625e-06
6.614740641230146139e+02 3.950096085486963239e-06 2.793139728386267884e-06
1.193776641714435755e+03 2.188756271517416421e-06 1.547684401954549250e-06
3.888155180308085164e+03 6.720117871263649982e-07 4.751840917143432916e-07
