# s	p(s)	error
1.000000000000000000e+00 1.333793375918221447e+00 4.064252715563346219e-02
1.811609194200414219e+00 1.791057910290889399e-01 1.106519272315643725e-02
2.438354098268828540e+00 7.466093312103372348e-02 6.157929976482495044e-03
3.281927872511474220e+00 3.698025455932910793e-02 3.735569824129479286e-03
4.417344703140069662e+00 2.607321051588428265e-02 2.703665983150935290e-03
5.945570708544391181e+00 3.395212091935547599e-02 2.659335350933991152e-03
8.002502278161049531e+00 1.268997886737724574e-02 1.401373732182021855e-03
1.077105056036769071e+01 1.092291096663786792e-02 1.120667019352397827e-03
1.449740670372631612e+01 5.808867134932505817e-03 7.044286106619339956e-04
1.951293422635963282e+01 3.490703502652266980e-03 4.706863642776231479e-04
2.626363527653332852e+01 2.404851093241592349e-03 3.367465090919188127e-04
3.534981105030105653e+01 1.015976713871937723e-03 1.886621394624593529e-04
4.757944314009409226e+01 8.329203566542815350e-04 1.472409080946400451e-04
6.404004271197280218e+01 3.480917618519284115e-04 8.204601509355712128e-05
8.619535664753031767e+01 2.442518733561009430e-04 5.923978077071718302e-05
1.160155301739971492e+02 7.472307986255273765e-05 2.824266950187614381e-05
1.561523006000496423e+02 6.344749100297078915e-05 2.243207556873655213e-05
2.101748011332487067e+02 5.303159840401256098e-05 1.767719946800418699e-05
2.828869434625969461e+02 1.313352195511207245e-05 7.582642436191815936e-06
3.807546021222372019e+02 1.951546671831326364e-05 7.967155925355806170e-06
5.124805876960931528e+02 7.249644126976703729e-06 4.185583988238989648e-06
6.897785379387657940e+02 3.590816161452663790e-06 2.539090457757426997e-06
9.284145445194744752e+02 2.667846961763915819e-06 1.886452677831192615e-06
1.249609141291986816e+03 1.982114118733834843e-06 1.401566334442292136e-06
2.263803409521446611e+03 1.094117939497800622e-06 7.736582144367474860e-07
