# s	p(s)	error
1.000000000000000000e+00 1.206530207850260217e+00 3.681595403571349956e-02
1.811609194200414219e+00 1.606087368115610980e-01 9.979741321034804949e-03
2.438354098268828540e+00 9.030113636714223735e-02 6.450081169081588010e-03
3.281927872511474220e+00 4.415649533320971376e-02 3.887762633628766978e-03
4.417344703140069662e+00 2.594016892166183669e-02 2.568459452218335628e-03
5.945570708544391181e+00 3.419943607606455022e-02 2.542024064029293953e-03
8.002502278161049531e+00 1.221314081906803815e-02 1.309386136186197576e-03
1.077105056036769071e+01 1.324584213761884760e-02 1.175378424351433693e-03
1.449740670372631612e+01 7.206535733309248418e-03 7.472829441790393608e-04
1.951293422635963282e+01 4.893620237368358911e-03 5.307876392414795320e-04
2.626363527653332852e+01 2.609209281522129747e-03 3.340750154980467231e-04
3.534981105030105653e+01 1.334738267518639429e-03 2.059545860007248603e-04
4.757944314009409226e+01 8.736073668863005145e-04 1.436201664186075293e-04
6.404004271197280218e+01 5.438060054634543186e-04 9.767044185523771971e-05
8.619535664753031767e+01 2.345970531866329852e-04 5.529505571821644982e-05
1.160155301739971492e+02 1.549308030862900235e-04 3.873270077157250587e-05
1.561523006000496423e+02 6.474825087487389157e-05 2.158275029162463052e-05
2.101748011332487067e+02 4.810561627476304730e-05 1.603520542492101577e-05
2.828869434625969461e+02 1.191357957373943866e-05 6.878308373910492287e-06
3.807546021222372019e+02 1.770272029558614719e-05 7.227105297232977114e-06
5.124805876960931528e+02 8.768322006665955058e-06 4.384161003332977529e-06
6.897785379387657940e+02 3.257273579801988697e-06 2.303240236457767183e-06
9.284145445194744752e+02 2.420036847554208636e-06 1.711224465626896010e-06
