# s	p(s)	error
1.000000000000000000e+00 1.197866880909466136e+00 3.765462278361131343e-02
1.811609194200414219e+00 1.842521809583153591e-01 1.097205770635969677e-02
2.438354098268828540e+00 7.912593869871442642e-02 6.197621835087459632e-03
3.281927872511474220e+00 4.291864222549023056e-02 3.934345482259841986e-03
4.417344703140069662e+00 2.625988563806875772e-02 2.652649029694521127e-03
5.945570708544391181e+00 4.001571249398539615e-02 2.822490737309073586e-03
8.002502278161049531e+00 1.153710489584587953e-02 1.306319891408346673e-03
1.077105056036769071e+01 1.362673046390131155e-02 1.223716520303224893e-03
1.449740670372631612e+01 4.490559053038046047e-03 6.055068591882634089e-04
1.951293422635963282e+01 3.821606912642354446e-03 4.814772142617624240e-04
2.626363527653332852e+01 2.163288510526906964e-03 3.122438009718835712e-04
3.534981105030105653e+01 1.674213935847597466e-03 2.367696054389711023e-04
4.757944314009409226e+01 1.144370152178417676e-03 1.687281738024632132e-04
6.404004271197280218e+01 4.435960535967244838e-04 9.054866526868947624e-05
8.619535664753031767e+01 2.471819073911575093e-04 5.826133430097089476e-05
1.160155301739971492e+02 1.428367472556905113e-04 3.817472646228692334e-05
1.561523006000496423e+02 3.790091216240116053e-05 1.694980320087550646e-05
2.101748011332487067e+02 5.068622058761888588e-05 1.689540686253962750e-05
2.828869434625969461e+02 2.928958254199031703e-05 1.107042163014363120e-05
3.807546021222372019e+02 1.865237482413724694e-05 7.614800135045229535e-06
5.124805876960931528e+02 1.385804209038790057e-05 5.657521992577119744e-06
6.897785379387657940e+02 6.864017134177327568e-06 3.432008567088663784e-06
9.284145445194744752e+02 7.649575932133880266e-06 3.122926297067168218e-06
1.681924324880868880e+03 2.111265486127696532e-06 1.218939696746591665e-06
