# s	p(s)	error
1.000000000000000000e+00 1.305085326080697161e+00 3.920748874388832461e-02
1.811609194200414219e+00 1.761991954356700307e-01 1.070333887144402779e-02
2.438354098268828540e+00 8.067126055489104441e-02 6.242529561518939119e-03
3.281927872511474220e+00 3.983759322432192662e-02 3.781217014040073703e-03
4.417344703140069662e+00 2.053187355948896814e-02 2.339824146635761156e-03
5.945570708544391181e+00 3.229187050765104650e-02 2.529294502477560935e-03
8.002502278161049531e+00 1.471883171152051084e-02 1.471883171152051084e-03
1.077105056036769071e+01 1.071685013177631554e-02 1.082565343019854017e-03
1.449740670372631612e+01 6.743524132948577367e-03 7.401979361757188161e-04
1.951293422635963282e+01 4.949831532678462126e-03 5.466174499670792232e-04
2.626363527653332852e+01 2.421798842927891295e-03 3.295650791575577125e-04
3.534981105030105653e+01 7.996929939051017344e-04 1.632366488288431177e-04
4.757944314009409226e+01 6.931669105041590988e-04 1.309962330180693352e-04
6.404004271197280218e+01 4.598196663963601688e-04 9.196393327927203376e-05
8.619535664753031767e+01 2.869687262255125274e-04 6.262171000064144569e-05
1.160155301739971492e+02 7.106913952697559210e-05 2.686160986853256967e-05
1.561523006000496423e+02 4.525869315431962659e-05 1.847678410887952790e-05
2.101748011332487067e+02 3.362557747214488160e-05 1.372758451886333371e-05
2.828869434625969461e+02 2.081882657106192444e-05 9.310462284934662772e-06
5.124805876960931528e+02 9.193517735595558825e-06 4.596758867797779413e-06
6.897785379387657940e+02 6.830452258215580374e-06 3.415226129107790187e-06
1.681924324880868880e+03 1.400627633013810190e-06 9.903932972213282386e-07
2.263803409521446611e+03 1.040615839766856836e-06 7.358265169092781756e-07
