# s	p(s)	error
1.000000000000000000e+00 1.353439557330424758e+00 4.153140344459772121e-02
1.804721766827170226e+00 1.772465594872260630e-01 1.118770363166789183e-02
2.424462017082328114e+00 8.620705564554548284e-02 6.731640090752616899e-03
3.257020655659783159e+00 3.795470063173974479e-02 3.853715973523150293e-03
4.375479375074184496e+00 2.300995657674143394e-02 2.588822374532498069e-03
5.878016072274911963e+00 2.536701941745113723e-02 2.345181774751557181e-03
7.896522868499724623e+00 1.759158411784206288e-02 1.684968166674806781e-03
1.060818355139448244e+01 1.093237991252106640e-02 1.146024809157912593e-03
1.425102670302997687e+01 6.349310175794936270e-03 7.535244858817020507e-04
1.914481976169957633e+01 2.662705026402928474e-03 4.210106310306017236e-04
2.571913809059344302e+01 2.527133091614663755e-03 3.538694137876145611e-04
3.455107294592217926e+01 1.401639754991122668e-03 2.273759929680337630e-04
4.641588833612777165e+01 7.962430966294527842e-04 1.478586310997492348e-04
6.235507341273912374e+01 4.496403060805721406e-04 9.586363535873391377e-05
8.376776400682915380e+01 1.825654835608348859e-04 5.270211553929111118e-05
1.125335582600764610e+02 1.245733038592070031e-04 3.756026434508381298e-05
1.511775070615661605e+02 1.011599055968600186e-04 2.920234936377213357e-05
2.030917620904734804e+02 1.882536025255407265e-05 1.086882680940377570e-05
2.728333376486766610e+02 3.269753045381913693e-05 1.235850486668090776e-05
3.665241237079625876e+02 2.433939757180276874e-05 9.199427576588497783e-06
4.923882631706736674e+02 7.764757756530698581e-06 4.482984980925233826e-06
6.614740641230146139e+02 3.853288479015510283e-06 2.724686413379864723e-06
1.193776641714435755e+03 2.135114979961628373e-06 1.509754280943846792e-06
